agency_id,route_long_name,representative_route_id,route_ids,direction_count,route_desc,bidirectional_pair_flag
LTFRB,Bel-Air-Washington,LTFRB_PUJ1148,LTFRB_PUJ1148|LTFRB_PUJ1149,2,"Washington / E.Jacinto Intersection, Makati City - Canopus / Jupiter Intersection, Makati City, Manila",True
LTFRB,Bicutan (Taguig) - Pasig (TP) via Pateros,LTFRB_PUJ1150,LTFRB_PUJ1150|LTFRB_PUJ1151,2,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila - Balderama, Pasig City, Manila",True
LTFRB,Bicutan Pasay RTDA,LTFRB_PUJ2300,LTFRB_PUJ2300|LTFRB_PUJ2301|LTFRB_PUJ2302,3,"South Luzon Expressway, Muntinlupa City, Manila - Epifanio de los Santos Avenue, Lungsod ng Pasay",True
LTFRB,Binan Bicutan(Taguig) via Alabang,LTFRB_PUJ2303,LTFRB_PUJ2303|LTFRB_PUJ2304,2,"A Mabini Street, Binan City - Centennial Road, Montinlupa City",True
LTFRB,Binan Bicutan(Taguig) via Sucat SSH,LTFRB_PUJ2305,LTFRB_PUJ2305|LTFRB_PUJ2306,2,"Jac Liner Bus Terminal, Binan City - South Luzon Expressway, Parañaque City, Manila",True
LTFRB,Binangonan - JRC via Angono,LTFRB_PUJ1152,LTFRB_PUJ1152|LTFRB_PUJ1153,2,"Quezon Ext. Binangonan, Manila - Shaw Blvd, Mandaluyong City, Manila",True
LTFRB,Binangonan - Marcos Highway via Manila East Road,LTFRB_PUJ1154,LTFRB_PUJ1154|LTFRB_PUJ1155,2,"Felix Ave, Cainta, Manila - Osmena, Binangonan, Manila",True
LTFRB,Binangonan - Pasig (TP),LTFRB_PUJ1156,LTFRB_PUJ1156|LTFRB_PUJ1157,2,"Quezon Ext. Binangonan, Manila - Market Ave, Pasig City, Manila",True
LTFRB,Binangonan-Cainta,LTFRB_PUJ2486,LTFRB_PUJ2486|LTFRB_PUJ2487,2,"Manila East Rd, Binangonan, Manila - Elementary School, Cainta, Manila",True
LTFRB,Binangonan-EDSA Shaw via Angono,LTFRB_PUJ2488,LTFRB_PUJ2488|LTFRB_PUJ2489,2,"Manila East Rd, Binangonan, Manila - Ortigas Ave, Pagis City, Manila",True
LTFRB,Binangonan-Rosario,LTFRB_PUJ2490,LTFRB_PUJ2490|LTFRB_PUJ2491,2,"Manila East Rd, Binangonan, Manila - W Bank Rd / Ortigas Ave Intersection, Pasig City, Manila",True
LTFRB,Binangonan-Shaw Blvd,LTFRB_PUJ2492,LTFRB_PUJ2492|LTFRB_PUJ2493,2,"Manila East Rd, Binangonan, Manila - Meralco Ave, Pasig City, Manila",True
LTFRB,Binangonan-Taytay via Angono,LTFRB_PUJ2494,LTFRB_PUJ2494|LTFRB_PUJ2495,2,"Manila East Rd, Binangonan, Manila - Rodriguez Ave, Taytay, Manila",True
LTFRB,Blumentrit Mabini via Quiapo,LTFRB_PUJ2177,LTFRB_PUJ2177|LTFRB_PUJ2178,2,"Hospital, A.Mabini, Manila - Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City",True
LTFRB,Blumentrit Rtda v Sta Cruz,LTFRB_PUJ2179,LTFRB_PUJ2179|LTFRB_PUJ2180,2,"Rizal Avenue, Manila - Light Rail Transit Line / Bulacan Intersection, Quezon City",True
LTFRB,Blumentrit Vito Cruz via L Guinto Sta C,LTFRB_PUJ2181,LTFRB_PUJ2181|LTFRB_PUJ2182,2,"HP Village Square, Pablo Ocampo Sr., Manila - Light Rail Transportation 1, Manila",True
LTFRB,Blumentrit Vito Cruz via Quiapo Mabini,LTFRB_PUJ2183,LTFRB_PUJ2183|LTFRB_PUJ2184,2,"HP Village Square, Pablo Ocampo Sr., Manila - Dimasalang / Aurora Boulevard Intersection, Quezon City",True
LTFRB,Blumentritt - Divisoria,LTFRB_PUJ1159,LTFRB_PUJ1159,1,"Light Rail Transportation / New Antipolo, Quezon City - Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila",False
LTFRB,Blumentritt - Frisco,LTFRB_PUJ1160,LTFRB_PUJ1160|LTFRB_PUJ1161,2,"Light Rail Transportation / New Antipolo, Quezon City - Del Monte Avenue / Roosevelt Avenue Intersection, Quezon City",True
LTFRB,Blumentritt - I. Delos Reyes/P. Campa via Dimasalang,LTFRB_PUJ1162,LTFRB_PUJ1162|LTFRB_PUJ1163,2,"Alfonso Mendoza, Manila - Light Rail Transportation / New Antipolo, Quezon City",True
LTFRB,"Blumentritt - Libertad via Quiapo, L. Guinto",LTFRB_PUJ1164,LTFRB_PUJ1164|LTFRB_PUJ1165,2,"Dimasalang / Aurora Boulevard Intersection, Quezon City - Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila",True
LTFRB,"Blumentritt - Libertad via Quiapo, Mabini",LTFRB_PUJ1166,LTFRB_PUJ1166|LTFRB_PUJ1167,2,"Cuneta Avenue, Lungsod ng Pasay, Manila - Dimasalang / Aurora Boulevard Intersection, Quezon City",True
LTFRB,"Blumentritt - Libertad via Sta. Cruz, L. Guinto",LTFRB_PUJ1168,LTFRB_PUJ1168|LTFRB_PUJ1169,2,"Antonio Arnaiz Ave / F.B. Harrison St Intersection - Light Rail Transit Line / Bulacan Intersection, Quezon City",True
LTFRB,"Blumentritt - Libertad via Sta. Cruz, Mabini",LTFRB_PUJ1170,LTFRB_PUJ1170|LTFRB_PUJ1171,2,"Antonio Arnaiz Ave / F.B. Harrison St Intersection - Old Antipolo / Felix Huetas Intersection, Quezon City",True
LTFRB,Blumentritt - North Harbor via Divisoria,LTFRB_PUJ1172,LTFRB_PUJ1172|LTFRB_PUJ1173,2,"Antonio Rivera, Manila - Light Rail Transportation / New Antipolo, Quezon City",True
LTFRB,"Blumentritt - Pasay RTDA via Sta. Cruz, L. Guinto",LTFRB_PUJ1176,LTFRB_PUJ1176|LTFRB_PUJ1177,2,"New Antipolo / Oroquieta Intersection, Quezon City - Epifanio de los Santos Avenue, Lungsod ng Pasay",True
LTFRB,"Blumentritt - Pasay RTDA. via Quiapo, L. Guinto",LTFRB_PUJ1174,LTFRB_PUJ1174|LTFRB_PUJ1175,2,"Light Rail Transportation / New Antipolo, Quezon City - Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila",True
LTFRB,"Blumentritt - Pasay RTDA. via Sta. Cruz, Mabini",LTFRB_PUJ1178,LTFRB_PUJ1178|LTFRB_PUJ1179,2,"Old Antipolo / Felix Huetas Intersection, Quezon City - Epifanio de los Santos Avenue, Lungsod ng Pasay",True
LTFRB,"Blumentritt - Remedios via Quiapo, L. Guinto",LTFRB_PUJ1180,LTFRB_PUJ1180|LTFRB_PUJ1181,2,"Light Rail Transportation / New Antipolo, Quezon City - Leon Guinto Sr., Manila",True
LTFRB,Blumentritt - Retiro,LTFRB_PUJ1182,LTFRB_PUJ1182|LTFRB_PUJ1183,2,"Light Rail Transportation / New Antipolo, Quezon City - N. S. Amoranto Sr. Avenue / Banawe Avenue Intersection, Quezon City",True
LTFRB,Blumentritt - Sta. Quiteria,LTFRB_PUJ1184,LTFRB_PUJ1184|LTFRB_PUJ1185,2,"Ferdinand Blumentritt / Felix Huertas Intersection, Quezon City - Roxas, Quirino Highway, Quezon City",True
LTFRB,"Blumentritt - Vito Cruz via Quiapo, Mabini",LTFRB_PUJ1186,LTFRB_PUJ1186|LTFRB_PUJ1187,2,"Light Rail Transportation / New Antipolo, Quezon City - HP Village Square, Pablo Ocampo Sr., Manila",True
LTFRB,Blumentritt Recto via F Huertas Oroquit,LTFRB_PUJ2185,LTFRB_PUJ2185|LTFRB_PUJ2186,2,"LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila - T. Mapua / Laguna Intersection, Quezon City",True
LTFRB,Blumentritt Vito Cruz L Guinto,LTFRB_PUJ2187,LTFRB_PUJ2187|LTFRB_PUJ2188,2,"President Quirino Ave / Taft Ave Intersection, Manila - Light Rail Transportation / New Antipolo, Quezon City",True
LTFRB,Boni (Robinson's Complex) - Kalentong/JRC,LTFRB_PUJ1192,LTFRB_PUJ1192|LTFRB_PUJ1193,2,"Pioneer Studios, Pioneer, Pasig City, Manila - New Panaderos Extension / 34 Rte Rev. G. Aglipay Intersection, Mandaluyong City",True
LTFRB,Boni - Kalentong/JRC via Boni Ave.,LTFRB_PUJ1190,LTFRB_PUJ1190|LTFRB_PUJ1191,2,"Arayat, Mandaluyong City, Manila - New Panaderos Extension / 34 Rte Rev. G. Aglipay Intersection, Mandaluyong City",True
LTFRB,Boni Pinatubo Kalentong JRU,LTFRB_PUJ2307,LTFRB_PUJ2307|LTFRB_PUJ2308,2,"Sierra Madre, Makati City, Manila - New Panaderos / Castañeda Intersection, Manila",True
LTFRB,Boni Pinatubo StopnShop via Pinagtipunan,LTFRB_PUJ2309,LTFRB_PUJ2309|LTFRB_PUJ2310,2,"Sierra Madre, Makati City, Manila - Ramon Magsaysay Blvd / Altura Intersection, Manila",True
LTFRB,Boni/Pinatubo - Kalentong/JRC,LTFRB_PUJ1188,LTFRB_PUJ1188|LTFRB_PUJ1189,2,"Arayat, Mandaluyong City, Manila - Daang Bakal / New Panaderos Extension Intersection, Manila",True
LTFRB,Boni/Pinatubo - Stop & Shop,LTFRB_PUJ1194,LTFRB_PUJ1194|LTFRB_PUJ1195,2,"Arayat, Mandaluyong City, Manila - Ramon Magsaysay Blvd / Altura Intersection, Manila",True
LTFRB,Brgy Ayala Alabang Alabang Market,LTFRB_PUJ2613,LTFRB_PUJ2613|LTFRB_PUJ2614,2,"Spectrum Midway Extension, Montinlupa City - Avacia Avenue, Montinlupa City",True
LTFRB,Brgy Bagong Silangan Sampaguita via Marcos Ave,LTFRB_PUJ2311,LTFRB_PUJ2311|LTFRB_PUJ2312,2,"Department of Social Welfare and Development, J.P Rizal, Quezon City - J.P Rizal / Macabulos Intersection, Quezon City",True
LTFRB,Brgy. Bagong Silangan - Marcos Rd. via Sampaguita Road,LTFRB_PUJ1111,LTFRB_PUJ1111|LTFRB_PUJ1112,2,"J.P Rizal / Gen. Villamor Intersection, Quezon City - Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City",True
LTFRB,"Brgy. San Rafael (Rodriguez) - Quezon City Hall via Maly (San Mateo, Rizal*",LTFRB_PUJ1146,LTFRB_PUJ1146|LTFRB_PUJ1147,2,"Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - MH del Pilar Street near Pig Farm, Rodriguez",True
LTFRB,Buendia (Crispa) - PRC via P. Tamo,LTFRB_PUJ1196,LTFRB_PUJ1196|LTFRB_PUJ1197,2,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - A. Reyes Ave, Makati City, Manila",True
LTFRB,CAINTA - ANGONO (ONE WAY ONLY),LTFRB_PUJ2024,LTFRB_PUJ2024,1,"Quezon Ave, Angono, Manila - Bonifacio Ave / ML Quezon St, Cainta, Manila",False
LTFRB,CAINTA - ANGONO via BINANGONAN,LTFRB_PUJ2022,LTFRB_PUJ2022|LTFRB_PUJ2023,2,"Quezon Ave, Angono, Manila - Bonifacio Ave, Cainta, Manila",True
LTFRB,CAINTA - CUBAO,LTFRB_PUJ2020,LTFRB_PUJ2020|LTFRB_PUJ2021,2,"Elementary School, Cainta, Manila - APAC Customer Services, Inc., P. Tuazon Blvd, Quezon City, Manila",True
LTFRB,CALUMPANG - KATIPUNAN,LTFRB_PUJ2018,LTFRB_PUJ2018|LTFRB_PUJ2019,2,"J. P. Rizal St, Marikina City, Manila - St. Bridget School, Quezon City, Manila",True
LTFRB,CAMARIN - NOVALICHES BAYAN,LTFRB_PUJ2016,LTFRB_PUJ2016|LTFRB_PUJ2017,2,"Topaz, Caloocan City - Camarin Road / Ilang - Ilang Intersection, Caloocan City",True
LTFRB,CAMARIN - QMC PHILCOA,LTFRB_PUJ2014,LTFRB_PUJ2014|LTFRB_PUJ2015,2,"Quezon Avenue, Quezon City - Camarin Road / Ilang - Ilang Intersection, Caloocan City",True
LTFRB,CAMARIN - SM FAIRVIEW MALIGAYA,LTFRB_PUJ2012,LTFRB_PUJ2012|LTFRB_PUJ2013,2,"Robinsons Nova Supermarket, Quirino Highway, Caloocan City, Manila - Camarin Road / Ilang - Ilang Intersection, Caloocan City",True
LTFRB,CCP Complex - Taft Ave. via Vito Cruz,LTFRB_PUJ1214,LTFRB_PUJ1214|LTFRB_PUJ1215,2,"Jose Diokno Blvd, Lungsod ng Pasay, Manila - Taft Avenue / Pablo Ocampo Sreet, Avenue, Manila",True
LTFRB,COMMONWEALTH MARKET - PABAHAY NI ERAP,LTFRB_PUJ2010,LTFRB_PUJ2010|LTFRB_PUJ2011,2,"Commonwealth Avenue, Quezon City - Un- named Road, Rodriguez",True
LTFRB,COMMONWEALTH MARKET STA LUCIA Q PLAZA,LTFRB_PUJ2189,LTFRB_PUJ2189|LTFRB_PUJ2190,2,"Marcos Hwy / Gunting St Intersection, Antipolo City, Manila - Commonwealth Avenue, Quezon City",True
LTFRB,CRAME - SAN JUAN via PINAGLABANAN,LTFRB_PUJ2008,LTFRB_PUJ2008|LTFRB_PUJ2009,2,"N.Domingo,  San Juan, Manila - Santolan Rd, Quezon City, Manila",True
LTFRB,CUBAO (MERCURY) ROCES SUPER PALENGKE,LTFRB_PUJ2193,LTFRB_PUJ2193|LTFRB_PUJ2194,2,"Eulogio Rodriguez Sr. Ave, Quezon City, Manila - Don Alejandro Roces Ave / Scout Reyes Intersection, Quezon City, Manila",True
LTFRB,CUBAO - CALUMPANG via H ROXAS,LTFRB_PUJ2006,LTFRB_PUJ2006,1,"General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila - J. P. Rizal St, Marikina City, Manila",False
LTFRB,CUBAO - KALUMPANG,LTFRB_PUJ2004,LTFRB_PUJ2004|LTFRB_PUJ2005,2,"J. P. Rizal St, Marikina City, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",True
LTFRB,CUBAO - MONTALBAN,LTFRB_PUJ2002,LTFRB_PUJ2002|LTFRB_PUJ2003,2,"Aurora Blvd, Quezon City, Manila - MH del Pilar Street, Rodriguez",True
LTFRB,CUBAO - PADILLA,LTFRB_PUJ2000,LTFRB_PUJ2000|LTFRB_PUJ2001,2,"Un-named road near Marcos Hwy, Antipolo City, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",True
LTFRB,CUBAO - PARANG,LTFRB_PUJ1999,LTFRB_PUJ1999,1,"Gen. B. G. Molina St, Marikina City, Manila - Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila",False
LTFRB,CUBAO - QUIAPO,LTFRB_PUJ1996,LTFRB_PUJ1996,1,"Quezon Blvd, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",False
LTFRB,CUBAO - REMEDIOS,LTFRB_PUJ1994,LTFRB_PUJ1994|LTFRB_PUJ1995,2,"Taft Ave, Manila - Aurora Blvd, Quezon City, Manila",True
LTFRB,CUBAO - SAN JUAN,LTFRB_PUJ1811,LTFRB_PUJ1811,1,"P. A. Bernardo, Quezon City, Manila - F. Blumentritt / N.Domingo Intersection, Manila",False
LTFRB,CUBAO - SILANGANAN,LTFRB_PUJ1992,LTFRB_PUJ1992|LTFRB_PUJ1993,2,"Aurora Blvd, Quezon City, Manila - Fortune Tobacco Corporation, Marikina City, Manila",True
LTFRB,CUBAO - SSS VILLAGE,LTFRB_PUJ1990,LTFRB_PUJ1990|LTFRB_PUJ1991,2,"General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila - Horizon St, Marikina City, Manila",True
LTFRB,CUBAO - V CRUZ,LTFRB_PUJ1988,LTFRB_PUJ1988|LTFRB_PUJ1989,2,"Century Park, Un-named road near A.Mabini, Manila - Aurora Blvd, Quezon City, Manila",True
LTFRB,CUBAO - V.LUNA,LTFRB_PUJ1821,LTFRB_PUJ1821|LTFRB_PUJ1822,2,"P. A. Bernardo, Quezon City, Manila - V. Luna Hospital, V. Luna Ave, Quezon City, Manila",True
LTFRB,CUBAO - WELCOME ROTONDA,LTFRB_PUJ1986,LTFRB_PUJ1986|LTFRB_PUJ1987,2,"Halcon / Espana Boulevard Intersection, Manila - Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila",True
LTFRB,CUBAO ARAYAT - QMC,LTFRB_PUJ1809,LTFRB_PUJ1809,1,"Elliptical Rd / Commonwealth Avenue Intersection, Quezon City - P. A. Bernardo, Quezon City, Manila",False
LTFRB,CUBAO DIVISORIA,LTFRB_PUJ2197,LTFRB_PUJ2197|LTFRB_PUJ2198,2,"Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila - Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila",True
LTFRB,CUBAO KALAYAAN - FAIRVIEW,LTFRB_PUJ1984,LTFRB_PUJ1984|LTFRB_PUJ1985,2,"13th Ave / P. Tuazon Blvd, Quezon City, Manila - Commonwealth Avenue, Quezon City",True
LTFRB,CUBAO KALAYAAN - SM LAGRO,LTFRB_PUJ1982,LTFRB_PUJ1982|LTFRB_PUJ1983,2,"13th Ave / P. Tuazon Blvd, Quezon City, Manila - SM Public Transport Terminal, Regalado Highway, Quezon City",True
LTFRB,CUBAO PADILLA via MARCOS HIWAY,LTFRB_PUJ2199,LTFRB_PUJ2199|LTFRB_PUJ2200,2,"Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila - Marcos Hwy, Antipolo City, Manila",True
LTFRB,CUBAO SILANGAN (SAN MATEO) via AURORA,LTFRB_PUJ2201,LTFRB_PUJ2201|LTFRB_PUJ2202,2,"Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila - Barangay Silagan Road, Marikina City",True
LTFRB,CUBAO TAYTAY,LTFRB_PUJ2203,LTFRB_PUJ2203|LTFRB_PUJ2204,2,"Francisco / Bonifacio Ave Intersection, Cainta, Manila - 15th Ave / P. Tuazon Blvd, Quezon City, Manila",True
LTFRB,CUBAO-ARAYAT-FAIRVIEW,LTFRB_PUJ1776,LTFRB_PUJ1776|LTFRB_PUJ1777,2,"P. A. Bernardo, Quezon City, Manila - Regalado / Dahlia Intersection, Quezon City",True
LTFRB,CUBAO-B.BAYAN,LTFRB_PUJ1775,LTFRB_PUJ1775,1,"Eulogio Rodriguez Jr. Ave, Quezon City, Manila - General Romulo Ave ,Quezon City, Manila",False
LTFRB,CUBAO-LIBIS,LTFRB_PUJ1772,LTFRB_PUJ1772|LTFRB_PUJ1773,2,"FVR Rd, Quezon City, Manila - General Romulo Ave ,Quezon City, Manila",True
LTFRB,CUBAO-PROJ 4,LTFRB_PUJ1768,LTFRB_PUJ1768|LTFRB_PUJ1769,2,"13th Ave / P. Tuazon Blvd, Quezon City, Manila - Asian College of Science and Technology, Aurora Blvd, Quezon City, Manila",True
LTFRB,CUBAO-PROJ2-3,LTFRB_PUJ1770,LTFRB_PUJ1770|LTFRB_PUJ1771,2,"General Romulo Ave ,Quezon City, Manila - Don Quintin Paredes High School, Anonas, Quezon City, Manila",True
LTFRB,CUBAO-ROCES,LTFRB_PUJ1766,LTFRB_PUJ1766|LTFRB_PUJ1767,2,"Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila - Don Alejandro Roces Ave / S AA Intersection, Quezon City, Manila",True
LTFRB,CUBAO-ROSARIO,LTFRB_PUJ1764,LTFRB_PUJ1764|LTFRB_PUJ1765,2,"Ortigas Ave, Pasig City, Manila - General Romulo Ave ,Quezon City, Manila",True
LTFRB,CUBAO-STA.LUCIA,LTFRB_PUJ1762,LTFRB_PUJ1762|LTFRB_PUJ1763,2,"Ortigas Ave, Pagis City, Manila - General Romulo Ave ,Quezon City, Manila",True
LTFRB,CUBAO-STOPnSHOP,LTFRB_PUJ1760,LTFRB_PUJ1760|LTFRB_PUJ1761,2,"Internet Cafe, Old Sta. Mesa, Manila - Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila",True
LTFRB,CUBAO-TM KALAW,LTFRB_PUJ1758,LTFRB_PUJ1758|LTFRB_PUJ1759,2,"T.M. Kalaw, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",True
LTFRB,Cabrera - Libertad,LTFRB_PUJ1198,LTFRB_PUJ1198|LTFRB_PUJ1199,2,"P.Zamora, Lungsod ng Pasay - Antonio Arnaiz Ave / P.Zamora Intersection, Manila",True
LTFRB,"Cainta - Quiapo via Ortigas Ave, Magsaysay Blvd",LTFRB_PUB1141,LTFRB_PUB1141|LTFRB_PUB1142,2,"Marketplace, Cainta, Manila - Quezon Blvd, Manila",True
LTFRB,Cainta Junction - Cubao via Ortigas Ave. Ext.,LTFRB_PUJ1200,LTFRB_PUJ1200|LTFRB_PUJ1201,2,"Rosario Ocampo Elementary School, Rosario Ocampo Elementary School - 15th Ave / P. Tuazon Blvd, Quezon City, Manila",True
LTFRB,Cainta Junction Cubao via Imelda Avenue,LTFRB_PUJ2496,LTFRB_PUJ2496|LTFRB_PUJ2497,2,"Bonifacio Ave, Cainta, Manila - 8th Ave, Quezon City, Manila",True
LTFRB,"Calamba (TP) - San Pedro, Pacita via Carmona Exit.",LTFRB_PUJ1632,LTFRB_PUJ1632|LTFRB_PUJ1633,2,"National Hwy, San Pedro, Manila - South Luzon Expressway, Biñan City, Manila",True
LTFRB,Calamba (TP) -San Pedro National Road,LTFRB_PUJ1630,LTFRB_PUJ1630|LTFRB_PUJ1631,2,"National Hwy, San Pedro, Manila - National Hwy, Santa Rosa City, Manila",True
LTFRB,"Calumpang - Cubao via 20th Ave., P. Tuazon",LTFRB_PUJ1202,LTFRB_PUJ1202|LTFRB_PUJ1203,2,"General Romulo Ave ,Quezon City, Manila - Nicanor Roxas St, Marikina City, Manila",True
LTFRB,Calumpang - Stop & Shop via Aurora Blvd.,LTFRB_PUJ1204,LTFRB_PUJ1204|LTFRB_PUJ1205,2,"Internet Cafe, Old Sta. Mesa, Manila - J. P. Rizal St, Marikina City, Manila",True
LTFRB,Camarin - Novaliches (TP),LTFRB_PUJ1206,LTFRB_PUJ1206|LTFRB_PUJ1207,2,"Topaz, Caloocan City - Ipil / Camarin Road Intersection, Caloocan City",True
LTFRB,Camarin-Trinoma,LTFRB_PUJ1604,LTFRB_PUJ1604|LTFRB_PUJ1605,2,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Old Zabarte, Caloocan City",True
LTFRB,Camella (Gawaran) - Lozada Market via Marcos Alvarez,LTFRB_PUJ1210,LTFRB_PUJ1210|LTFRB_PUJ1211,2,"M Gawaran Ave, Bacoor City, Manila - Alabang-Zapote Road, Las Piñas City, Manila",True
LTFRB,Camella Homes Springville Subd.-Talon Las Pinas,LTFRB_PUJ1208,LTFRB_PUJ1208|LTFRB_PUJ1209,2,"Everlasting St, Bacoor City, Manila - Alabang-Zapote Road / Southmall Access Rd Intersection, Muntinlupa City, Manila",True
LTFRB,Cartimar - EDSA/Buendia via Bel Air,LTFRB_PUJ1212,LTFRB_PUJ1212|LTFRB_PUJ1213,2,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue, Makati City, Manila",True
LTFRB,Cash & Carry Buendia LRT,LTFRB_PUJ2313,LTFRB_PUJ2313|LTFRB_PUJ2314,2,"Marina Way, Lungsod ng Pasay - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",True
LTFRB,Cielito Homes - Novaliches (TP) via Old Camarin Rd.,LTFRB_PUJ1216,LTFRB_PUJ1216|LTFRB_PUJ1217,2,"Our Lady Mercy Church, Quirino Highway, Caloocan City - Mahogany / Castle Spring Avenue, Caloocan City",True
LTFRB,Cogeo - Cubao via Marcos Hi-way,LTFRB_PUJ1218,LTFRB_PUJ1218|LTFRB_PUJ1219,2,"Mayor Ignacio Santos Diaz / N.Domingo Intersection, San Juan, Manila - Marcos Hwy, Antipolo City, Manila",True
LTFRB,"Cogeo - Paenaan via Padilla, Marcos Hi-way",LTFRB_PUJ1634,LTFRB_PUJ1634|LTFRB_PUJ1635,2,"Marcos Hwy, Antipolo City, Manila - Marcos Hwy, Antipolo City, Manila",True
LTFRB,Crame - Cubao via Murphy,LTFRB_PUJ1220,LTFRB_PUJ1220|LTFRB_PUJ1221,2,"Road 6, San Juan, Manila - APAC Customer Services, Inc., P. Tuazon Blvd, Quezon City, Manila",True
LTFRB,"Crame - Q-Mart via P. Tuazon, E. Garcia",LTFRB_PUJ1222,LTFRB_PUJ1222|LTFRB_PUJ1223,2,"Road 6, San Juan, Manila - Ermin Garcia Ave, Quezon City, Manila",True
LTFRB,Crame San Juan via N Domingo,LTFRB_PUJ2192,LTFRB_PUJ2192,1,"Santolan Rd, Quezon City, Manila - N.Domingo,  San Juan, Manila",False
LTFRB,Cubao (Arayat) - V. Luna via Ybardolaza,LTFRB_PUJ1236,LTFRB_PUJ1236|LTFRB_PUJ1237,2,"P. A. Bernardo, Quezon City, Manila - V. Luna Hospital, V. Luna Ave, Quezon City, Manila",True
LTFRB,Cubao - Lagro via Kalayaan,LTFRB_PUJ1234,LTFRB_PUJ1234|LTFRB_PUJ1235,2,"13th Ave / P. Tuazon Blvd, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City",True
LTFRB,Cubao - Pier South via Espana,LTFRB_PUJ1226,LTFRB_PUJ1226|LTFRB_PUJ1227,2,"25th St / Antonio C. Delgado Intersection, Manila - Columbia / Yale Intersection, Quezon City, Manila",True
LTFRB,Cubao - Proj. 4 via P. Tuazon,LTFRB_PUJ1228,LTFRB_PUJ1228|LTFRB_PUJ1229,2,"P. Tuazon Blvd / 21st Ave Intersection, Quezon City, Manila - J.P. Rizal Street / C. Aguinaldo Intersection, Quezon City, Manila",True
LTFRB,Cubao - Recto via Espana,LTFRB_PUJ1232,LTFRB_PUJ1232|LTFRB_PUJ1233,2,"España Blvd / Nicanor Reyes St Intersection, Manila - Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila",True
LTFRB,"Cubao - Remedios via Quiapo, L. Guinto",LTFRB_PUJ1230,LTFRB_PUJ1230,1,"Taft Ave, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",False
LTFRB,Cubao Crame via Murphy,LTFRB_PUJ2195,LTFRB_PUJ2195|LTFRB_PUJ2196,2,"Santolan Rd, Quezon City, Manila - APAC Customer Services, Inc., P. Tuazon Blvd, Quezon City, Manila",True
LTFRB,"Cubao-Divisoria via Sta.Mesa,Aurora Blvd.",LTFRB_PUJ1224,LTFRB_PUJ1224|LTFRB_PUJ1225,2,"Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila - Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila",True
LTFRB,DAPITAN - P CAMPA ANDALUCIA,LTFRB_PUJ1980,LTFRB_PUJ1980|LTFRB_PUJ1981,2,"Quezon Blvd, Manila - Community Centre, San Isidro Labrador, Quezon City",True
LTFRB,DAPITAN - PIER SOUTH,LTFRB_PUJ1978,LTFRB_PUJ1978|LTFRB_PUJ1979,2,"25th St / Antonio C. Delgado Intersection, Manila - Community Centre, San Isidro Labrador, Quezon City",True
LTFRB,DIVISORIA - CUBAO via YALE,LTFRB_PUJ1974,LTFRB_PUJ1974|LTFRB_PUJ1975,2,"Narra, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",True
LTFRB,DIVISORIA - KALAW via JONES BR,LTFRB_PUJ1972,LTFRB_PUJ1972|LTFRB_PUJ1973,2,"Juan Luna Monument, Padre Burgos St / General Luna St, Manila - Juan Luna, Manila",True
