route_id,route_long_name,length_km,trips_per_day_estimate,daily_vehicle_km_proxy,emissions_potential_score,emissions_source,emissions_confidence
LTFRB_PUJ2261,QUIRINO HIGHWAY ZABARTE PANAY AVENUE,17.523,1020.0,17873.46,55.01,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2262,QUIRINO HIGHWAY ZABARTE PANAY AVENUE,17.496,1020.0,17845.92,54.93,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2263,QUIRINO HIGHWAY STA LUCIA,2.63,1020.0,2682.6,7.19,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2264,QUIRINO HIGHWAY STA LUCIA,2.029,1020.0,2069.58,5.26,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2265,SM FAIRVIEW LAGRO SUBDIVISION LOOP,3.043,1020.0,3103.86,8.51,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2266,SM FAIRVIEW LAGRO SUBDIVISION LOOP,1.554,1020.0,1585.0800000000002,3.73,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2267,SM NORTH LAGRO,4.578,1020.0,4669.56,13.44,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2268,SM NORTH LAGRO,3.785,1020.0,3860.7000000000003,10.9,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2269,TALA NOVALICHES via QUIRINO AVENUE,8.507,1020.0,8677.14,26.06,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2270,TALA NOVALICHES via QUIRINO AVENUE,9.053,1020.0,9234.060000000001,27.81,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2271,YALE CM RECTO,7.58,1020.0,7731.6,23.08,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2272,YALE CM RECTO,6.962,1020.0,7101.24,21.1,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2273,Angono NCC Market via Felix Ave,1.318,1020.0,1344.3600000000001,2.97,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2274,Angono NCC Market via Felix Ave,7.077,1020.0,7218.54,21.47,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2275,Angono NCC Market via Felix Ave,1.031,1020.0,1051.62,2.05,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2276,Angono NCC Market via Felix Ave,7.328,1020.0,7474.56,22.27,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2277,Arroceros Pagasa via Espana QAve,11.398,1020.0,11625.96,35.34,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2278,Arroceros Pagasa via Espana QAve,1.033,1020.0,1053.6599999999999,2.06,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2279,Arroceros Pagasa via Espana QAve,9.409,1020.0,9597.18,28.96,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2280,Ayala Guadalupe Ibabaw via JP Rizal,5.677,1020.0,5790.54,16.97,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2281,Ayala Guadalupe Ibabaw via JP Rizal,2.847,1020.0,2903.94,7.88,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2282,Baclaran Nichols,2.435,1020.0,2483.7000000000003,6.56,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2283,Baclaran Nichols,1.407,1020.0,1435.14,3.26,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2284,Bacood Quiapo (Barbosa) via R Magsaysay,4.761,1020.0,4856.22,14.03,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2285,Bacood Quiapo (Barbosa) via R Magsaysay,3.948,1020.0,4026.96,11.42,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2286,Bacood Quiapo (Barbosa) via R Magsaysay,2.18,1020.0,2223.6000000000004,5.74,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2287,Bagong Silang Ever Gotesco via Zabarte,1.635,1020.0,1667.7,3.99,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2288,Bagong Silang Ever Gotesco via Zabarte,13.033,1020.0,13293.66,40.59,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2289,Bagong Silang Ever Gotesco via Zabarte,15.052,1020.0,15353.039999999999,47.08,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2290,Bagong Silang SM Fairview via Zabarte Road,12.522,1020.0,12772.44,38.95,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2293,Bagong Silang SM Fairview via Maligaya Park,8.248,1020.0,8412.96,25.23,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2294,Bagumbayan Palengke (Pasig),12.435,1020.0,12683.7,38.67,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2295,Bagumbayan Palengke (Pasig),12.652,1020.0,12905.039999999999,39.37,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2296,Balintawak Novaliches via Quirino highway,9.84,1020.0,10036.8,30.34,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2297,Balintawak Novaliches via Quirino highway,8.611,1020.0,8783.220000000001,26.39,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2298,Bangkusay Divisoria,0.85,1020.0,867.0,1.47,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2299,Bangkusay Divisoria,0.851,1020.0,868.02,1.47,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2300,Bicutan Pasay RTDA,11.377,1020.0,11604.54,35.28,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2301,Bicutan Pasay RTDA,1.448,1020.0,1476.96,3.39,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2302,Bicutan Pasay RTDA,9.305,1020.0,9491.1,28.62,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2303,Binan Bicutan(Taguig) via Alabang,15.139,1020.0,15441.779999999999,47.36,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2304,Binan Bicutan(Taguig) via Alabang,14.646,1020.0,14938.92,45.77,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2305,Binan Bicutan(Taguig) via Sucat SSH,18.2,1020.0,18564.0,57.19,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2306,Binan Bicutan(Taguig) via Sucat SSH,18.453,1020.0,18822.059999999998,58.0,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2307,Boni Pinatubo Kalentong JRU,3.839,1020.0,3915.7799999999997,11.07,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2308,Boni Pinatubo Kalentong JRU,3.349,1020.0,3415.98,9.5,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2309,Boni Pinatubo StopnShop via Pinagtipunan,6.424,1020.0,6552.4800000000005,19.37,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2310,Boni Pinatubo StopnShop via Pinagtipunan,6.883,1020.0,7020.66,20.84,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2311,Brgy Bagong Silangan Sampaguita via Marcos Ave,1.748,1020.0,1782.96,4.35,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2312,Brgy Bagong Silangan Sampaguita via Marcos Ave,1.748,1020.0,1782.96,4.35,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2313,Cash & Carry Buendia LRT,3.153,1020.0,3216.06,8.87,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2314,Cash & Carry Buendia LRT,3.153,1020.0,3216.06,8.87,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2315,Dapitan Libertad via L Guinto,3.671,1020.0,3744.4199999999996,10.53,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2316,Dapitan Libertad via L Guinto,4.407,1020.0,4495.14,12.89,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2317,Don Mariano Marcos Ave Quirino Highway via Tsora,5.857,1020.0,5974.14,17.55,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2318,Don Mariano Marcos Ave Quirino Highway via Tsora,5.38,1020.0,5487.599999999999,16.02,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2319,Ever Gotesco Almar Subd,12.708,1020.0,12962.16,39.55,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2320,Ever Gotesco Almar Subd,12.816,1020.0,13072.320000000002,39.9,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2321,Ever Gotesco Camarin via Zapote,13.431,1020.0,13699.619999999999,41.87,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2322,Ever Gotesco Camarin via Zapote,14.204,1020.0,14488.08,44.35,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2323,Fairview Wet Market TM Kalaw,19.726,1020.0,20120.52,62.09,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2324,Fairview Wet Market TM Kalaw,19.343,1020.0,19729.86,60.86,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2325,Guadalupe Cartimar via Roxas Blvd,6.704,1020.0,6838.08,20.27,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2326,Guadalupe Cartimar via Roxas Blvd,6.719,1020.0,6853.38,20.32,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2327,Guadalupe Delpan MRT,3.968,1020.0,4047.36,11.48,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2329,Imus Zapote,14.607,1020.0,14899.14,45.65,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2330,Imus Zapote,14.835,1020.0,15131.7,46.38,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2331,Karuhatan Sta Cruz via Fuentes,11.74,1020.0,11974.800000000001,36.44,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2332,Karuhatan Sta Cruz via Fuentes,11.779,1020.0,12014.58,36.57,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2333,Karuhatan Ugong,3.039,1020.0,3099.78,8.5,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2334,Karuhatan Ugong,3.039,1020.0,3099.78,8.5,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2335,Kiko Camarin SM Fairview via Maligaya Park,3.344,1020.0,3410.8799999999997,9.48,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2336,Kiko Camarin SM Fairview via Maligaya Park,3.408,1020.0,3476.16,9.69,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2337,Landmark Puregold Loop,3.457,1020.0,3526.14,9.84,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2338,Landmark Puregold Loop,3.413,1020.0,3481.2599999999998,9.7,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2339,Lealtad P Miranda,2.375,1020.0,2422.5,6.37,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2340,Lealtad P Miranda,2.346,1020.0,2392.92,6.27,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2341,Libertad MCU viia Taft Ave,14.389,1020.0,14676.779999999999,44.95,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2342,Libertad MCU viia Taft Ave,10.64,1020.0,10852.800000000001,32.91,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2343,Malinta Bagbaguin,5.058,1020.0,5159.16,14.98,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2344,Malinta Bagbaguin,5.058,1020.0,5159.16,14.98,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2345,Malolos BBB (Val) via MacArthur Highway,21.272,1020.0,21697.44,67.05,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2346,Malolos BBB (Val) via MacArthur Highway,22.781,1020.0,23236.62,71.9,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2347,Marikina City SM Santolan LRT,5.402,1020.0,5510.04,16.09,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2348,Marikina City SM Santolan LRT,2.852,1020.0,2909.04,7.9,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2349,Montalban San Rafael,4.925,1020.0,5023.5,14.56,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2350,Montalban San Rafael,4.925,1020.0,5023.5,14.56,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2351,Montalban Wawa,3.424,1020.0,3492.48,9.74,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2352,Montalban Wawa,3.424,1020.0,3492.48,9.74,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2353,Nagtahan RTDA Pandacan,0.834,1020.0,850.68,1.42,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2354,Nagtahan RTDA Pandacan,0.834,1020.0,850.68,1.42,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2355,Namayan Vergara,1.801,1020.0,1837.02,4.52,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2356,Namayan Vergara,1.875,1020.0,1912.5,4.76,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2357,Napocor Vill NIA Vill Tandang Sora,3.454,1020.0,3523.0800000000004,9.83,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2358,Napocor Vill NIA Vill Tandang Sora,3.483,1020.0,3552.6600000000003,9.93,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2359,Navotas Recto,10.661,1020.0,10874.22,32.98,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2360,Navotas Recto,12.47,1020.0,12719.400000000001,38.79,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2361,North Harbor Sta Mesa via Magsaysay,1.772,1020.0,1807.44,4.43,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2362,North Harbor Sta Mesa via Magsaysay,2.975,1020.0,3034.5,8.29,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2363,Novaliches BF Homes,3.293,1020.0,3358.86,9.32,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2364,Novaliches BF Homes,3.271,1020.0,3336.42,9.25,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2365,Novaliches Bignay vice versa,4.065,1020.0,4146.3,11.8,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2366,Novaliches Bignay vice versa,3.958,1020.0,4037.1600000000003,11.45,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2367,Novaliches Grotto (SJDM),14.636,1020.0,14928.72,45.74,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2368,Novaliches Grotto (SJDM),12.816,1020.0,13072.320000000002,39.9,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2369,Novaliches Palmera (SJDM),16.391,1020.0,16718.82,51.38,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2370,Novaliches Palmera (SJDM),14.576,1020.0,14867.52,45.55,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2371,Old Pque Bldg San Antonio Valley,3.228,1020.0,3292.5600000000004,9.11,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2372,Old Pque Bldg San Antonio Valley,3.228,1020.0,3292.5600000000004,9.11,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2373,Ortigas Complex Robinsons Galleria,0.392,1020.0,399.84000000000003,0.0,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2376,PagAsa Pier South via Qave,12.379,1020.0,12626.58,38.49,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2377,PagAsa Pier South via Qave,13.076,1020.0,13337.52,40.73,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2378,Pandacan Pier South,3.71,1020.0,3784.2,10.66,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2379,Pandacan Pier South,3.664,1020.0,3737.28,10.51,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2380,Pasay RTDA Monumento via Taft Ave JA Santos,9.75,1020.0,9945.0,30.05,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2381,Pasay RTDA Monumento via Taft Ave JA Santos,9.581,1020.0,9772.619999999999,29.51,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2382,Pasay RTDA QI via L Guinto,4.082,1020.0,4163.639999999999,11.85,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2383,Pasay RTDA QI via L Guinto,4.97,1020.0,5069.4,14.7,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2384,Pasay RTDA Sucat via SSH,9.188,1020.0,9371.76,28.25,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2385,Pasay RTDA Sucat via SSH,10.119,1020.0,10321.38,31.24,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2386,Pfaura San Andres via M Adriatico,2.674,1020.0,2727.48,7.33,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2387,Pfaura San Andres via M Adriatico,2.415,1020.0,2463.3,6.5,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2388,Pier South via Road 10,4.55,1020.0,4641.0,13.35,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2389,Pier South via Road 10,2.218,1020.0,2262.36,5.86,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2390,Pier South via Road 10,2.228,1020.0,2272.5600000000004,5.9,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2392,Plaridel BBB (Val) via MacArthur Highway,13.184,1020.0,13447.679999999998,41.08,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2393,Plaza Miranda OPiers via Vitas,1.795,1020.0,1830.8999999999999,4.51,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2394,Plaza Miranda OPiers via Vitas,2.379,1020.0,2426.58,6.38,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2395,Polo Sangandaan via Tenejeros,6.255,1020.0,6380.099999999999,18.83,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2396,Polo Sangandaan via Tenejeros,6.255,1020.0,6380.099999999999,18.83,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2397,Proj 6 Recto via Espana QAve,10.297,1020.0,10502.94,31.81,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2398,Proj 6 Recto via Espana QAve,11.112,1020.0,11334.24,34.43,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2399,QI Kalaw,5.413,1020.0,5521.26,16.12,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2400,QI Kalaw,5.876,1020.0,5993.52,17.61,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2401,Quezon Ave LRT 5th Avenue Caloocan,4.087,1020.0,4168.74,11.87,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2403,Quiapo (Barbosa) San Juan via Legarda,4.721,1020.0,4815.42,13.9,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2404,Quiapo (Barbosa) San Juan via Legarda,4.69,1020.0,4783.8,13.8,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2405,Quiapo Sangandaan via Evangelista,1.554,1020.0,1585.0800000000002,3.73,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2406,Quiapo Sangandaan via Evangelista,1.458,1020.0,1487.1599999999999,3.42,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2407,Resettlement Zapote (DBB),21.844,1020.0,22280.88,68.89,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2408,Resettlement Zapote (DBB),20.21,1020.0,20614.2,63.64,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2409,Salcedo Amorsolo LegaspiVill Landmark,1.421,1020.0,1449.42,3.3,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2410,Salcedo Amorsolo LegaspiVill Landmark,1.601,1020.0,1633.02,3.88,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2411,Sampol Meycauayan via San Jose,17.259,1020.0,17604.18,54.17,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2412,Sampol Meycauayan via San Jose,8.337,1020.0,8503.74,25.51,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2413,San Andres via P Faura,1.79,1020.0,1825.8,4.49,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2414,San Andres via P Faura,2.067,1020.0,2108.34,5.38,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2415,Sapang Palay Jordan Plains via Quirino Highway,0.943,1020.0,961.8599999999999,1.77,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2416,Sapang Palay Jordan Plains via Quirino Highway,1.592,1020.0,1623.8400000000001,3.85,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2417,Sapang Palay Jordan Plains via Quirino Highway,22.851,1020.0,23308.02,72.12,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2418,Sapang Palay Jordan Plains via Quirino Highway,25.41,1020.0,25918.2,80.34,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2419,SM Fairview Capitol Homes,6.379,1020.0,6506.58,19.23,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2420,SM Fairview Capitol Homes,5.417,1020.0,5525.34,16.14,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2421,SM MOA NAIA,2.545,1020.0,2595.9,6.91,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2422,SM MOA NAIA,1.679,1020.0,1712.5800000000002,4.13,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2423,Soldier Hills II Talon (Las Pinas),3.027,1020.0,3087.54,8.46,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2424,Soldier Hills II Talon (Las Pinas),3.202,1020.0,3266.04,9.02,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2425,Soldier Hills Ph IV Talon via Alvarez,1.678,1020.0,1711.56,4.13,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2426,Soldier Hills Ph IV Talon via Alvarez,3.097,1020.0,3158.94,8.69,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2427,Soldier Hills Ph IV Talon via Alvarez,5.322,1020.0,5428.4400000000005,15.83,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2428,Sta Ana P Faura,3.781,1020.0,3856.6200000000003,10.88,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2429,Sta Ana P Faura,5.041,1020.0,5141.820000000001,14.93,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2431,Sta Maria Malinta via McArthur,18.213,1020.0,18577.260000000002,57.23,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2432,Talayan Vill A Bonifacio 5th Ave,4.437,1020.0,4525.740000000001,12.99,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
LTFRB_PUJ2433,Talayan Vill A Bonifacio 5th Ave,3.993,1020.0,4072.8599999999997,11.56,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions
