route_id,route_long_name,avg_headway_min,daily_service_window_hrs,trips_per_day_estimate,weekday_frequency_rows,frequency_source
LTFRB_PUJ1874,NPC - NIA via CONGRESSIONAL MINDANAO AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1875,NPC - NIA via CONGRESSIONAL MINDANAO AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1876,NOVA-TALA,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1877,NOVA-TALA,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1878,NOVA-PANGARAP VILL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1879,NOVA-PANGARAP VILL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1880,NOVA-DEPARO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1881,NOVA-DEPARO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1882,NAVOTAS - RECTO via DAGAT_DAGATAN C3_C4,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1883,NAVOTAS - RECTO via DAGAT_DAGATAN C3_C4,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1884,NAVOTAS - DIVISORIA via H LOPEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1885,NAVOTAS - DIVISORIA via H LOPEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1886,MURPHY 15TH AVE - STOP N SHOP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1887,MURPHY 15TH AVE - STOP N SHOP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1888,MURPHY - QMART,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1889,MURPHY - QMART,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1890,MONUMENTO - STA MARIA via EXPRESSWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1891,MONUMENTO - STA MARIA via EXPRESSWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1892,MONUMENTO - MEYCAUAYAN via EXPRESSWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1893,MONUMENTO - MEYCAUAYAN via EXPRESSWAY,1.0,17.0,1020.0,3.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1894,MONTALBAN - MARCOS AVE via LITEX,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1895,MONTALBAN - MARCOS AVE via LITEX,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1896,MCU - PASAY RTDA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1897,MCU - PASAY RTDA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1898,MARKET MARKET - NASCOR,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1899,MARKET MARKET - NASCOR,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1900,MARKET MARKET - GUADALUPE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1901,MARKET MARKET - GUADALUPE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1902,MARIKINA - PATEROS SAN JOAQUIN via PASIG,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1903,MARIKINA - PATEROS SAN JOAQUIN via PASIG,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1904,MARIKINA - PARANG,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1905,MARIKINA - PARANG,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1906,MARIKINA - MONTALBAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1907,MARIKINA - MONTALBAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1908,MARIKINA - MAMBUGAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1909,MARIKINA - MAMBUGAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1910,MALINTA - STA MARIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1911,MALINTA - STA MARIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1912,MALINTA - MALOLOS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1913,MALINTA - MALOLOS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1914,MALINTA - KAYBIGA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1915,MALINTA - KAYBIGA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1916,MALABON - PANGHULO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1917,MALABON - PANGHULO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1918,MAKATI P BURGOS - L GUINTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1919,MAKATI P BURGOS - L GUINTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1920,LRT TAFT - SM MOA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1922,LAGRO - NOVALICHES via QUIRINO HIGHWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1923,LAGRO - NOVALICHES via QUIRINO HIGHWAY,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1924,L GUINTO - STA ANA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1925,L GUINTO - STA ANA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1926,L GUINTO - PANDACAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1928,KALENTONG JRC - P. VICTORINO via P CRUZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1929,KALENTONG JRC - P. VICTORINO via P CRUZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1930,IBP ROAD - LUPANG PANGAKO via LITEX ROAD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1931,IBP ROAD - LUPANG PANGAKO via LITEX ROAD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1932,IBP ROAD - LUPANG PANGAKO GRAVEL FIT ROAD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1933,IBP ROAD - LUPANG PANGAKO GRAVEL FIT ROAD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1934,HULO (MALABON) - DAANG BANGKO NAVOTAS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1935,HULO (MALABON) - DAANG BANGKO NAVOTAS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1936,FAIRVIEW WET MARKET - PIER SOUTH via QUEZON AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1937,FAIRVIEW WET MARKET - PIER SOUTH via QUEZON AVE,1.0,17.0,1020.0,4.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1940,FAIRVIEW - QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1941,FAIRVIEW - QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1942,FAIRVIEW - PHILCOA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1943,FAIRVIEW - PHILCOA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1944,FAIRVIEW (WET MARKET) - TM KALAW via Q AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1947,EDSA NORTH AVE - QUIRINO HIGHWAY via MINDANAO AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1948,EDSA NORTH AVE - QC HALL,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1949,EDSA NORTH AVE - QC HALL,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1950,EDSA NORTH AVE - PROJ 6,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1951,EDSA NORTH AVE - PROJ 6,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1952,EDSA NORTH AVE - PAGASA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1953,EDSA NORTH AVE - PAGASA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1954,EDSA CENTRAL - GUADALUPE via PIONEER,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1955,EDSA CENTRAL - GUADALUPE via PIONEER,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1956,EDSA CENTR - SAN JOAQUIN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1957,EDSA CENTR - SAN JOAQUIN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1958,DIVISORIA - STA MESA via CM RECTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1959,DIVISORIA - STA MESA via CM RECTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1960,DIVISORIA - STA CRUZ via NICHOLAS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1961,DIVISORIA - STA CRUZ via NICHOLAS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1962,DIVISORIA - STA CRUZ,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1963,DIVISORIA - STA CRUZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1964,DIVISORIA - SANGANDAAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1965,DIVISORIA - SANGANDAAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1966,DIVISORIA - SAN JUAN via CM RECTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1967,DIVISORIA - SAN JUAN via CM RECTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1968,DIVISORIA - QUIAPO via EVANGELISTA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1969,DIVISORIA - QUIAPO via EVANGELISTA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1970,DIVISORIA - NORTH PIER via MORIONES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1971,DIVISORIA - NORTH PIER via MORIONES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1972,DIVISORIA - KALAW via JONES BR,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1973,DIVISORIA - KALAW via JONES BR,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1974,DIVISORIA - CUBAO via YALE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1975,DIVISORIA - CUBAO via YALE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1978,DAPITAN - PIER SOUTH,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1979,DAPITAN - PIER SOUTH,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1980,DAPITAN - P CAMPA ANDALUCIA,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1981,DAPITAN - P CAMPA ANDALUCIA,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1982,CUBAO KALAYAAN - SM LAGRO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1983,CUBAO KALAYAAN - SM LAGRO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1984,CUBAO KALAYAAN - FAIRVIEW,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1985,CUBAO KALAYAAN - FAIRVIEW,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1986,CUBAO - WELCOME ROTONDA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1987,CUBAO - WELCOME ROTONDA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1988,CUBAO - V CRUZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1989,CUBAO - V CRUZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1990,CUBAO - SSS VILLAGE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1991,CUBAO - SSS VILLAGE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1992,CUBAO - SILANGANAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1993,CUBAO - SILANGANAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1994,CUBAO - REMEDIOS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1995,CUBAO - REMEDIOS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1996,CUBAO - QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ1999,CUBAO - PARANG,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2000,CUBAO - PADILLA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2001,CUBAO - PADILLA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2002,CUBAO - MONTALBAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2003,CUBAO - MONTALBAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2004,CUBAO - KALUMPANG,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2005,CUBAO - KALUMPANG,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2006,CUBAO - CALUMPANG via H ROXAS,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2008,CRAME - SAN JUAN via PINAGLABANAN,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2009,CRAME - SAN JUAN via PINAGLABANAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2010,COMMONWEALTH MARKET - PABAHAY NI ERAP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2011,COMMONWEALTH MARKET - PABAHAY NI ERAP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2012,CAMARIN - SM FAIRVIEW MALIGAYA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2013,CAMARIN - SM FAIRVIEW MALIGAYA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2014,CAMARIN - QMC PHILCOA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2015,CAMARIN - QMC PHILCOA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2016,CAMARIN - NOVALICHES BAYAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2017,CAMARIN - NOVALICHES BAYAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2018,CALUMPANG - KATIPUNAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2019,CALUMPANG - KATIPUNAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2020,CAINTA - CUBAO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2021,CAINTA - CUBAO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2022,CAINTA - ANGONO via BINANGONAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2023,CAINTA - ANGONO via BINANGONAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2024,CAINTA - ANGONO (ONE WAY ONLY),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2025,BUENDIA LRT TAFT - MALL OF ASIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2026,BUENDIA LRT TAFT - MALL OF ASIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2027,BUENDIA LRT TAFT - GUADALUPE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2028,BUENDIA LRT TAFT - GUADALUPE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2029,BUENDIA LRT - SM MOA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2030,BUENDIA LRT - SM MOA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2031,BUENDIA KALAYAAN - F BONIFACIO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2032,BUENDIA KALAYAAN - F BONIFACIO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2033,BONI - STOP N SHOP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2034,BONI - STOP N SHOP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2035,BONI - KALENTONG,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2036,BONI - KALENTONG,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2037,BLUMENTRITT - REMEDIOS via QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2038,BLUMENTRITT - REMEDIOS via QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2039,BLUMENTRITT - QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2040,BLUMENTRITT - QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2041,BLUMENTRITT - PUC,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2042,BLUMENTRITT - PUC,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2043,BLUMENTRITT - PIER SOUTH via STA CRUZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2044,BLUMENTRITT - PIER SOUTH via STA CRUZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2045,BLUMENTRITT - PASAY RTDA via STA CRUZ L GUINTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2046,BLUMENTRITT - PASAY RTDA via STA CRUZ L GUINTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2047,BLUMENTRITT - PASAY RTDA via QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2048,BLUMENTRITT - PASAY RTDA via QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2049,BLUMENTRITT - PASAY RTDA via MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2050,BLUMENTRITT - PASAY RTDA via MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2051,BLUMENTRITT - P CAMPA via DIMASALANG DELOS REYES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2052,BLUMENTRITT - P CAMPA via DIMASALANG DELOS REYES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2053,BLUMENTRITT - NOVALICHES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2054,BLUMENTRITT - NOVALICHES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2055,BLUMENTRITT - LIBERTAD via MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2056,BLUMENTRITT - LIBERTAD via MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2057,BLUMENTRIT - BALUT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2058,BLUMENTRIT - BALUT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2059,BERNARDINO - DELPAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2060,BERNARDINO - DELPAN,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2061,BEL AIR - WASHINGTON,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2062,BEL AIR - WASHINGTON,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2064,BALUT - DIVISORIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2065,BAGONG SILANG KALIWA - ROBINSONS FAIRVIEW via ZABARTE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2066,BAGONG SILANG KALIWA - ROBINSONS FAIRVIEW via ZABARTE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2067,BAGONG SILANG - SM FAIRVIEW via MALIGAYA PARK,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2068,BAGONG SILANG - SM FAIRVIEW via MALIGAYA PARK,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2069,BAGONG SILANG - NOVALICHES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2070,BAGONG SILANG - NOVALICHES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2071,BACLARAN - ZAPOTE BACOOR,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2072,BACLARAN - ZAPOTE BACOOR,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2073,BACLARAN - SUCAT SSH via NINOY AQUINO AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2074,BACLARAN - SUCAT SSH via NINOY AQUINO AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2075,BACLARAN - QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2076,BACLARAN - QUIAPO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2077,BACLARAN - MCU via MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2078,BACLARAN - MCU via MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2079,BACLARAN - HARRISON BUENDIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2080,BACLARAN - HARRISON BUENDIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2081,BACLARAN - DIVISORIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2082,BACLARAN - DIVISORIA,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2083,BACLARAN - DASMARINAS B BAYAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2084,BACLARAN - DASMARINAS B BAYAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2085,BACLARAN - DAPITAN via TAFT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2086,BACLARAN - DAPITAN via TAFT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2087,BACLARAN - ALABANG via SAN DIONISIO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2088,BACLARAN - ALABANG via SAN DIONISIO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2089,BACLARAN - ALABANG via N AQUINO AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2090,BACLARAN - ALABANG via N AQUINO AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2091,AYALA LANDMARK - PUREGOLD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2092,AYALA LANDMARK - PUREGOLD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2093,AYALA - ZAPOTE RD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
