route_id,geometry_source,endpoint_distance_km,geometry_detour_ratio,duplicate_stop_fraction,max_consecutive_stop_gap_km,geometry_valid,self_intersection_flag,geometry_reliability_score,geometry_reliability_grade,geometry_reliability_reasons,geometry_validation_required,geometry_claim_status
LTFRB_PUJ2236,stop_sequence_approx,12.312,1.126,0.0,1.095,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2238,stop_sequence_approx,11.217,1.11,0.0,1.095,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2239,stop_sequence_approx,2.558,1.368,0.0,0.564,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2240,stop_sequence_approx,2.374,1.238,0.0,1.606,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2241,stop_sequence_approx,7.717,1.298,0.0,1.206,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2242,stop_sequence_approx,7.62,1.327,0.0,0.847,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2243,stop_sequence_approx,8.12,1.379,0.0,1.313,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2244,stop_sequence_approx,7.209,1.377,0.037,0.847,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ2245,stop_sequence_approx,8.75,1.2,0.0,0.73,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2246,stop_sequence_approx,7.992,1.101,0.0,0.936,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2247,stop_sequence_approx,1.41,1.007,0.0,0.73,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2248,stop_sequence_approx,1.41,1.008,0.0,0.434,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2249,stop_sequence_approx,5.003,1.306,0.0,0.342,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2250,stop_sequence_approx,5.236,1.027,0.0,0.438,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2251,stop_sequence_approx,6.616,1.052,0.0,0.482,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2252,stop_sequence_approx,6.164,1.139,0.0,0.936,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2253,stop_sequence_approx,9.145,1.085,0.0,1.577,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2254,stop_sequence_approx,9.223,1.119,0.0,0.555,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2255,stop_sequence_approx,10.819,1.197,0.0,1.157,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2256,stop_sequence_approx,10.753,1.226,0.0,0.563,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2257,stop_sequence_approx,10.884,1.213,0.0,1.577,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2258,stop_sequence_approx,10.989,1.221,0.0,0.563,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2259,stop_sequence_approx,7.149,1.298,0.0,0.555,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2260,stop_sequence_approx,4.36,1.322,0.0,1.036,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2261,stop_sequence_approx,11.83,1.481,0.0,0.583,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2262,stop_sequence_approx,11.199,1.562,0.0,1.049,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2263,stop_sequence_approx,1.745,1.507,0.0,0.458,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2264,stop_sequence_approx,1.766,1.149,0.0,0.326,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2265,stop_sequence_approx,1.15,2.646,0.0,0.317,True,False,49.0,D,ordered-stop planning approximation | high detour ratio,True,DERIVED
LTFRB_PUJ2266,stop_sequence_approx,1.152,1.349,0.0,0.431,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2267,stop_sequence_approx,4.466,1.025,0.0,0.368,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2268,stop_sequence_approx,3.072,1.232,0.0,0.431,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2269,stop_sequence_approx,3.545,2.4,0.0,0.646,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2270,stop_sequence_approx,3.622,2.5,0.0,0.646,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2271,stop_sequence_approx,7.373,1.028,0.0,1.007,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2272,stop_sequence_approx,6.648,1.047,0.0,0.789,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2273,stop_sequence_approx,1.217,1.083,0.0,0.266,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2274,stop_sequence_approx,5.621,1.259,0.0,0.52,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2275,stop_sequence_approx,1.025,1.006,0.0,0.223,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2276,stop_sequence_approx,6.219,1.178,0.0,0.52,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2277,stop_sequence_approx,9.801,1.163,0.0,1.577,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2278,stop_sequence_approx,0.768,1.344,0.0,0.22,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2279,stop_sequence_approx,8.364,1.125,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2280,stop_sequence_approx,2.604,2.18,0.0,0.756,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2281,stop_sequence_approx,2.388,1.192,0.0,0.622,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2282,stop_sequence_approx,2.106,1.156,0.0,0.677,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2283,stop_sequence_approx,1.272,1.106,0.0,0.354,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2284,stop_sequence_approx,3.047,1.562,0.0,0.548,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2285,stop_sequence_approx,3.151,1.253,0.0,1.509,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2286,stop_sequence_approx,1.138,1.915,0.0,0.392,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2287,stop_sequence_approx,1.576,1.038,0.0,0.351,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2288,stop_sequence_approx,10.059,1.296,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2289,stop_sequence_approx,11.538,1.305,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2290,stop_sequence_approx,4.94,2.535,0.0,1.981,True,True,41.0,D,ordered-stop planning approximation | high detour ratio | self-intersection detected,True,DERIVED
LTFRB_PUJ2293,stop_sequence_approx,4.94,1.67,0.0,0.398,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2294,stop_sequence_approx,10.479,1.187,0.0,0.37,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2295,stop_sequence_approx,10.479,1.207,0.0,0.42,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2296,stop_sequence_approx,8.364,1.176,0.0,0.66,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2297,stop_sequence_approx,8.223,1.047,0.0,0.631,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2298,stop_sequence_approx,0.809,1.051,0.0,0.309,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2299,stop_sequence_approx,0.809,1.052,0.0,0.287,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2300,stop_sequence_approx,9.846,1.156,0.0,0.631,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2301,stop_sequence_approx,1.401,1.033,0.0,0.435,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2302,stop_sequence_approx,9.021,1.031,0.0,1.132,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2303,stop_sequence_approx,9.74,1.554,0.0,0.625,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2304,stop_sequence_approx,9.601,1.526,0.0,0.625,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2305,stop_sequence_approx,16.468,1.105,0.0,0.782,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2306,stop_sequence_approx,16.468,1.121,0.0,0.686,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2307,stop_sequence_approx,3.246,1.183,0.0,0.54,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2308,stop_sequence_approx,2.979,1.124,0.0,0.54,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2309,stop_sequence_approx,5.128,1.253,0.0,0.54,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2310,stop_sequence_approx,4.73,1.455,0.0,0.54,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2311,stop_sequence_approx,1.4,1.248,0.0,0.326,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2312,stop_sequence_approx,1.4,1.248,0.0,0.326,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2313,stop_sequence_approx,2.54,1.241,0.0,0.522,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2314,stop_sequence_approx,2.54,1.241,0.0,0.522,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2315,stop_sequence_approx,3.531,1.04,0.0,0.583,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2316,stop_sequence_approx,3.832,1.15,0.0,0.548,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2317,stop_sequence_approx,5.236,1.119,0.0,0.342,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2318,stop_sequence_approx,5.236,1.028,0.0,0.332,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2319,stop_sequence_approx,9.578,1.327,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2320,stop_sequence_approx,9.578,1.338,0.0,0.804,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2321,stop_sequence_approx,10.808,1.243,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2322,stop_sequence_approx,10.808,1.314,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2323,stop_sequence_approx,17.329,1.138,0.0,0.587,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2324,stop_sequence_approx,17.27,1.12,0.0,0.563,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2325,stop_sequence_approx,6.022,1.113,0.0,0.54,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2326,stop_sequence_approx,6.028,1.115,0.0,0.89,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2327,stop_sequence_approx,3.769,1.053,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2329,stop_sequence_approx,13.666,1.069,0.0,0.551,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2330,stop_sequence_approx,14.013,1.059,0.0,0.551,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2331,stop_sequence_approx,10.539,1.114,0.0,0.465,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2332,stop_sequence_approx,10.51,1.121,0.0,0.477,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2333,stop_sequence_approx,2.802,1.085,0.0,0.242,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2334,stop_sequence_approx,2.802,1.085,0.0,0.242,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2335,stop_sequence_approx,2.304,1.451,0.0,0.323,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2336,stop_sequence_approx,2.304,1.479,0.0,0.288,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2337,stop_sequence_approx,2.436,1.419,0.0,0.453,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2338,stop_sequence_approx,2.436,1.401,0.0,0.453,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2339,stop_sequence_approx,2.202,1.079,0.0,0.411,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2340,stop_sequence_approx,2.202,1.065,0.0,0.392,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2341,stop_sequence_approx,12.78,1.126,0.0,0.583,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2342,stop_sequence_approx,9.169,1.16,0.0,0.574,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2343,stop_sequence_approx,4.946,1.023,0.0,0.676,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2344,stop_sequence_approx,4.946,1.023,0.0,0.411,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2345,stop_sequence_approx,19.388,1.097,0.0,0.898,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2346,stop_sequence_approx,19.623,1.161,0.0,3.237,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2347,stop_sequence_approx,2.815,1.919,0.0,1.012,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2348,stop_sequence_approx,2.603,1.096,0.0,0.338,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2349,stop_sequence_approx,4.252,1.158,0.0,0.323,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2350,stop_sequence_approx,4.252,1.158,0.0,0.323,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2351,stop_sequence_approx,2.838,1.206,0.0,0.341,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2352,stop_sequence_approx,2.838,1.206,0.0,0.341,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2353,stop_sequence_approx,0.829,1.006,0.0,0.338,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2354,stop_sequence_approx,0.829,1.006,0.0,0.338,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2355,stop_sequence_approx,1.673,1.076,0.0,0.614,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2356,stop_sequence_approx,1.723,1.088,0.0,0.509,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2357,stop_sequence_approx,3.223,1.072,0.0,0.647,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2358,stop_sequence_approx,3.223,1.081,0.0,0.438,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2359,stop_sequence_approx,7.049,1.512,0.0,1.052,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2360,stop_sequence_approx,9.267,1.346,0.0,1.294,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2361,stop_sequence_approx,1.746,1.015,0.0,0.876,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2362,stop_sequence_approx,2.913,1.021,0.0,0.649,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2363,stop_sequence_approx,2.249,1.465,0.0,0.307,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2364,stop_sequence_approx,2.129,1.537,0.0,0.307,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2365,stop_sequence_approx,3.821,1.064,0.0,0.434,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2366,stop_sequence_approx,3.727,1.062,0.0,0.434,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2367,stop_sequence_approx,8.294,1.765,0.0,0.442,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2368,stop_sequence_approx,8.186,1.566,0.0,0.442,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2369,stop_sequence_approx,10.844,1.511,0.0,0.557,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2370,stop_sequence_approx,10.736,1.358,0.0,0.539,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2371,stop_sequence_approx,3.209,1.006,0.0,0.364,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2372,stop_sequence_approx,3.209,1.006,0.0,0.364,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2373,stop_sequence_approx,0.392,1.001,0.0,0.392,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2376,stop_sequence_approx,10.326,1.199,0.0,1.73,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ2377,stop_sequence_approx,10.777,1.213,0.0,0.863,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2378,stop_sequence_approx,2.773,1.338,0.0,0.475,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2379,stop_sequence_approx,2.706,1.354,0.0,0.471,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2380,stop_sequence_approx,9.354,1.042,0.0,0.778,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2381,stop_sequence_approx,9.191,1.042,0.0,1.008,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2382,stop_sequence_approx,3.997,1.021,0.0,0.583,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2383,stop_sequence_approx,3.997,1.243,0.0,0.88,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2384,stop_sequence_approx,7.131,1.288,0.0,1.713,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2385,stop_sequence_approx,9.622,1.052,0.0,2.353,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2386,stop_sequence_approx,2.406,1.111,0.0,0.578,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2387,stop_sequence_approx,2.049,1.179,0.0,0.555,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2388,stop_sequence_approx,4.228,1.076,0.0,0.719,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2389,stop_sequence_approx,2.161,1.027,0.0,0.604,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2390,stop_sequence_approx,1.744,1.278,0.0,0.542,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2392,stop_sequence_approx,12.488,1.056,0.0,0.898,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2393,stop_sequence_approx,1.587,1.131,0.0,0.587,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2394,stop_sequence_approx,1.701,1.398,0.0,0.648,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2395,stop_sequence_approx,6.123,1.022,0.0,0.472,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2396,stop_sequence_approx,6.123,1.022,0.0,0.472,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2397,stop_sequence_approx,9.215,1.117,0.0,1.629,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2398,stop_sequence_approx,9.215,1.206,0.0,0.863,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2399,stop_sequence_approx,4.681,1.156,0.0,1.577,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2400,stop_sequence_approx,4.909,1.197,0.0,0.728,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2401,stop_sequence_approx,3.427,1.193,0.0,0.862,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2403,stop_sequence_approx,4.212,1.121,0.0,1.509,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2404,stop_sequence_approx,4.333,1.082,0.0,0.977,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2405,stop_sequence_approx,1.26,1.234,0.0,0.438,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2406,stop_sequence_approx,1.402,1.04,0.0,0.438,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2407,stop_sequence_approx,16.054,1.361,0.0,0.551,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2408,stop_sequence_approx,16.119,1.254,0.0,0.551,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2409,stop_sequence_approx,0.944,1.506,0.0,0.386,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2410,stop_sequence_approx,1.13,1.417,0.0,0.324,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2411,stop_sequence_approx,11.248,1.534,0.0,0.833,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2412,stop_sequence_approx,6.471,1.288,0.0,0.351,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2413,stop_sequence_approx,1.676,1.068,0.0,0.578,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2414,stop_sequence_approx,1.676,1.233,0.0,0.555,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2415,stop_sequence_approx,0.433,2.175,0.0,0.254,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2416,stop_sequence_approx,1.507,1.057,0.0,0.442,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2417,stop_sequence_approx,12.471,1.832,0.0,0.5,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2418,stop_sequence_approx,13.777,1.844,0.0,0.442,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2419,stop_sequence_approx,2.195,2.906,0.0,0.538,True,False,49.0,D,ordered-stop planning approximation | high detour ratio,True,DERIVED
LTFRB_PUJ2420,stop_sequence_approx,2.136,2.536,0.0,0.538,True,False,49.0,D,ordered-stop planning approximation | high detour ratio,True,DERIVED
LTFRB_PUJ2421,stop_sequence_approx,2.327,1.094,0.0,0.377,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2422,stop_sequence_approx,1.291,1.3,0.0,0.42,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2423,stop_sequence_approx,2.847,1.063,0.0,0.594,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2424,stop_sequence_approx,2.847,1.125,0.0,0.594,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2425,stop_sequence_approx,1.524,1.101,0.0,0.364,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2426,stop_sequence_approx,2.523,1.228,0.0,0.433,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2427,stop_sequence_approx,3.581,1.486,0.0,0.539,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2428,stop_sequence_approx,3.727,1.014,0.0,0.616,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2429,stop_sequence_approx,4.034,1.25,0.0,0.616,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2431,stop_sequence_approx,14.216,1.281,0.0,0.52,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2432,stop_sequence_approx,3.751,1.183,0.0,0.862,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2433,stop_sequence_approx,3.327,1.2,0.0,0.719,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2436,stop_sequence_approx,13.859,1.265,0.0,0.458,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ2437,stop_sequence_approx,14.388,1.281,0.0,0.44,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED
LTFRB_PUJ2438,stop_sequence_approx,3.806,1.101,0.0,0.33,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2439,stop_sequence_approx,3.806,1.034,0.0,0.33,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED
LTFRB_PUJ2440,stop_sequence_approx,1.217,1.086,0.0,0.558,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
LTFRB_PUJ2441,stop_sequence_approx,1.401,1.075,0.0,0.33,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED
