route_id,route_long_name,corridor_type_label,phase1_selected,daily_vkt,fleet_size_proxy,charger_count_proxy,vehicle_capex_proxy_php,charger_capex_proxy_php,total_capex_proxy_php,fleet_proxy_claim_status,vehicle_cost_claim_status,charger_cost_claim_status,financing_claim_status,feasibility_source_ids,feasibility_method_version
LTFRB_PUJ2441,Tayuman LRT Pilapil,High-Stop-Density Core,False,1536.12,13,1,32500000.0,500000.0,33000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2215,Guadalupe Cartimar GilPuyat Buendia,High-Stop-Density Core,False,6685.08,56,3,140000000.0,1500000.0,141500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2448,A Rivera Plaza Dela Barca via J Santo,High-Stop-Density Core,False,1513.68,13,1,32500000.0,500000.0,33000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1670,PIER-PASAY LIBERTAD,High-Stop-Density Core,False,6813.599999999999,57,3,142500000.0,1500000.0,144000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1935,HULO (MALABON) - DAANG BANGKO NAVOTAS,Long Regional Connector,False,5490.66,46,3,115000000.0,1500000.0,116500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2406,Quiapo Sangandaan via Evangelista,High-Stop-Density Core,False,1487.16,13,1,32500000.0,500000.0,33000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1391,L. Guinto - Zobel Roxas via Paco,High-Stop-Density Core,False,1459.62,13,1,32500000.0,500000.0,33000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2176,Balintawak Sta Quiteria,High-Stop-Density Core,False,3344.58,28,2,70000000.0,1000000.0,71000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2327,Guadalupe Delpan MRT,High-Stop-Density Core,False,4047.36,34,2,85000000.0,1000000.0,86000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1957,EDSA CENTR - SAN JOAQUIN,High-Stop-Density Core,False,5814.0,49,3,122500000.0,1500000.0,124000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1011,A. Rivera - Raon via Tomas Mapua,High-Stop-Density Core,False,2213.4,19,1,47500000.0,500000.0,48000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2387,Pfaura San Andres via M Adriatico,High-Stop-Density Core,False,2463.3,21,2,52500000.0,1000000.0,53500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2285,Bacood Quiapo (Barbosa) via R Magsaysay,High-Stop-Density Core,False,4026.96,34,2,85000000.0,1000000.0,86000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1569,Quezon Ave. - Sta. Mesa Mkt. via Araneta Ave.,High-Stop-Density Core,False,2487.78,21,2,52500000.0,1000000.0,53500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2440,Tayuman LRT Pilapil,High-Stop-Density Core,False,1348.44,12,1,30000000.0,500000.0,30500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2076,BACLARAN - QUIAPO,High-Stop-Density Core,False,6225.06,52,3,130000000.0,1500000.0,131500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2031,BUENDIA KALAYAAN - F BONIFACIO,High-Stop-Density Core,False,7205.28,61,4,152500000.0,2000000.0,154500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2340,Lealtad P Miranda,High-Stop-Density Core,False,2392.92,20,1,50000000.0,500000.0,50500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1420,Malabon (TP) - Navotas (TP),High-Stop-Density Core,False,5295.84,45,3,112500000.0,1500000.0,114000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1821,CUBAO - V.LUNA,High-Stop-Density Core,False,5478.42,46,3,115000000.0,1500000.0,116500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1372,AFP/PNP Housing (Taguig) - Guadalupe (ABC) via Bayani Road,High-Stop-Density Core,False,7463.34,63,4,157500000.0,2000000.0,159500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1796,LIBERTAD - WASHINGTON,High-Stop-Density Core,False,2380.6800000000003,20,1,50000000.0,500000.0,50500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2416,Sapang Palay Jordan Plains via Quirino Highway,High-Stop-Density Core,False,1623.84,14,1,35000000.0,500000.0,35500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2193,CUBAO (MERCURY) ROCES SUPER PALENGKE,Long Regional Connector,False,4242.179999999999,36,2,90000000.0,1000000.0,91000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1512,Paco - Sta. Mesa Rotonda via Nagtahan,High-Stop-Density Core,False,2427.6,21,2,52500000.0,1000000.0,53500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1513,Paco - Sta. Mesa Rotonda via Nagtahan,High-Stop-Density Core,False,2427.6,21,2,52500000.0,1000000.0,53500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2339,Lealtad P Miranda,High-Stop-Density Core,False,2422.5,21,2,52500000.0,1000000.0,53500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1411,Libertad - M. dela Cruz,High-Stop-Density Core,False,1269.9,11,1,27500000.0,500000.0,28000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1236,Cubao (Arayat) - V. Luna via Ybardolaza,High-Stop-Density Core,False,5371.32,45,3,112500000.0,1500000.0,114000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1410,Libertad - M. dela Cruz,High-Stop-Density Core,False,1226.04,11,1,27500000.0,500000.0,28000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2161,Rivera Raon via Severino Reyes,High-Stop-Density Core,False,2190.96,19,1,47500000.0,500000.0,48000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1762,CUBAO-STA.LUCIA,High-Stop-Density Core,False,7884.6,66,4,165000000.0,2000000.0,167000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1920,LRT TAFT - SM MOA,High-Stop-Density Core,False,2280.7200000000003,20,1,50000000.0,500000.0,50500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1600,Tanza - Zapote (Las Pinas) via Aguinaldo Hi-way,High-Stop-Density Core,False,2317.44,20,1,50000000.0,500000.0,50500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1601,Tanza - Zapote (Las Pinas) via Aguinaldo Hi-way,High-Stop-Density Core,False,2317.44,20,1,50000000.0,500000.0,50500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2386,Pfaura San Andres via M Adriatico,High-Stop-Density Core,False,2727.48,23,2,57500000.0,1000000.0,58500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1294,Divisoria - Tayuman via Dagupan,High-Stop-Density Core,False,1128.12,10,1,25000000.0,500000.0,25500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1295,Divisoria - Tayuman via Dagupan,High-Stop-Density Core,False,1128.12,10,1,25000000.0,500000.0,25500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2445,Ugong Pasig via Pasig Market,High-Stop-Density Core,False,1672.8,14,1,35000000.0,500000.0,35500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1630,Calamba (TP) -San Pedro National Road,Dense Urban Trunk,False,11568.84,97,5,242500000.0,2500000.0,245000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1631,Calamba (TP) -San Pedro National Road,Dense Urban Trunk,False,11568.84,97,5,242500000.0,2500000.0,245000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1845,SAN JUAN UNIMART - ROSARIO JUNCTION (DE CASTRO),High-Stop-Density Core,False,9236.1,77,4,192500000.0,2000000.0,194500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1969,DIVISORIA - QUIAPO via EVANGELISTA,High-Stop-Density Core,False,1955.34,17,1,42500000.0,500000.0,43000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1006,A. Bonifacio - E. Rodriguez via D. Tuazon,High-Stop-Density Core,False,3619.98,31,2,77500000.0,1000000.0,78500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2004,CUBAO - KALUMPANG,High-Stop-Density Core,False,8324.22,70,4,175000000.0,2000000.0,177000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2449,A Rivera Plaza Dela Barca via J Santo,High-Stop-Density Core,False,1934.94,17,1,42500000.0,500000.0,43000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1412,Libertad - Malibay,High-Stop-Density Core,False,5057.16,43,3,107500000.0,1500000.0,109000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2213,EDSA Shaw Central San Joaquin,High-Stop-Density Core,False,4671.6,39,2,97500000.0,1000000.0,98500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1106,Bagong Barrio - G. De Jesus/EDSA,High-Stop-Density Core,False,1833.96,16,1,40000000.0,500000.0,40500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2414,San Andres via P Faura,High-Stop-Density Core,False,2108.34,18,1,45000000.0,500000.0,45500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1373,AFP/PNP Housing (Taguig) - Guadalupe (ABC) via Bayani Road,High-Stop-Density Core,False,7156.32,60,3,150000000.0,1500000.0,151500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1923,LAGRO - NOVALICHES via QUIRINO HIGHWAY,High-Stop-Density Core,False,3752.58,32,2,80000000.0,1000000.0,81000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1775,CUBAO-B.BAYAN,High-Stop-Density Core,False,5368.26,45,3,112500000.0,1500000.0,114000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1968,DIVISORIA - QUIAPO via EVANGELISTA,High-Stop-Density Core,False,1779.9,15,1,37500000.0,500000.0,38000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2298,Bangkusay Divisoria,High-Stop-Density Core,False,867.0,8,1,20000000.0,500000.0,20500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2299,Bangkusay Divisoria,High-Stop-Density Core,False,868.02,8,1,20000000.0,500000.0,20500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1393,Lagro - Novaliches,High-Stop-Density Core,False,6222.0,52,3,130000000.0,1500000.0,131500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1413,Libertad - Malibay,High-Stop-Density Core,False,3753.6,32,2,80000000.0,1000000.0,81000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1766,CUBAO-ROCES,High-Stop-Density Core,False,3779.1,32,2,80000000.0,1000000.0,81000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1767,CUBAO-ROCES,High-Stop-Density Core,False,3779.1,32,2,80000000.0,1000000.0,81000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1105,Bagong Barrio - G. De Jesus/EDSA,High-Stop-Density Core,False,1619.76,14,1,35000000.0,500000.0,35500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1846,SAN JUAN UNIMART - ROSARIO JUNCTION (DE CASTRO),High-Stop-Density Core,False,9010.68,76,4,190000000.0,2000000.0,192000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1005,A. Bonifacio - E. Rodriguez via D. Tuazon,High-Stop-Density Core,False,3299.7,28,2,70000000.0,1000000.0,71000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1139,Balintawak - Monumento via A. Bonifacio,High-Stop-Density Core,False,1991.04,17,1,42500000.0,500000.0,43000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1216,Cielito Homes - Novaliches (TP) via Old Camarin Rd.,High-Stop-Density Core,False,4035.12,34,2,85000000.0,1000000.0,86000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1217,Cielito Homes - Novaliches (TP) via Old Camarin Rd.,High-Stop-Density Core,False,4035.12,34,2,85000000.0,1000000.0,86000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1922,LAGRO - NOVALICHES via QUIRINO HIGHWAY,High-Stop-Density Core,False,5703.839999999999,48,3,120000000.0,1500000.0,121500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2413,San Andres via P Faura,High-Stop-Density Core,False,1825.8,16,1,40000000.0,500000.0,40500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2405,Quiapo Sangandaan via Evangelista,High-Stop-Density Core,False,1585.0800000000002,14,1,35000000.0,500000.0,35500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1773,CUBAO-LIBIS,High-Stop-Density Core,False,3944.34,33,2,82500000.0,1000000.0,83500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2069,BAGONG SILANG - NOVALICHES,High-Stop-Density Core,False,6681.0,56,3,140000000.0,1500000.0,141500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1973,DIVISORIA - KALAW via JONES BR,High-Stop-Density Core,False,4069.8,34,2,85000000.0,1000000.0,86000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1196,Buendia (Crispa) - PRC via P. Tamo,High-Stop-Density Core,False,4943.9400000000005,42,3,105000000.0,1500000.0,106500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1837,UP - SM NORTH AVE,High-Stop-Density Core,False,6471.9,54,3,135000000.0,1500000.0,136500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1392,Lagro - Novaliches,High-Stop-Density Core,False,7148.16,60,3,150000000.0,1500000.0,151500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1138,Balintawak - Monumento via A. Bonifacio,High-Stop-Density Core,False,1842.12,16,1,40000000.0,500000.0,40500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2194,CUBAO (MERCURY) ROCES SUPER PALENGKE,High-Stop-Density Core,False,3577.1400000000003,30,2,75000000.0,1000000.0,76000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1889,MURPHY - QMART,High-Stop-Density Core,False,2769.3,24,2,60000000.0,1000000.0,61000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1197,Buendia (Crispa) - PRC via P. Tamo,High-Stop-Density Core,False,4519.62,38,2,95000000.0,1000000.0,96000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1468,Meycauayan - Monumento via McArthur Hi-way,Dense Urban Trunk,False,11196.54,94,5,235000000.0,2500000.0,237500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1469,Meycauayan - Monumento via McArthur Hi-way,Dense Urban Trunk,False,11195.52,94,5,235000000.0,2500000.0,237500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2173,Balintawak Monumento via Balong Bato,High-Stop-Density Core,False,1318.86,11,1,27500000.0,500000.0,28000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1198,Cabrera - Libertad,High-Stop-Density Core,False,1151.58,10,1,25000000.0,500000.0,25500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1508,P. Faura - San Andres,High-Stop-Density Core,False,2880.48,25,2,62500000.0,1000000.0,63500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2301,Bicutan Pasay RTDA,High-Stop-Density Core,False,1476.96,13,1,32500000.0,500000.0,33000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1017,Alabang - Carmona,Dense Urban Trunk,False,12414.42,104,6,260000000.0,3000000.0,263000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2028,BUENDIA LRT TAFT - GUADALUPE,High-Stop-Density Core,False,5603.88,47,3,117500000.0,1500000.0,119000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2567,Munoz Market Pantranco,High-Stop-Density Core,False,1549.38,13,1,32500000.0,500000.0,33000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1018,Alabang - Carmona,Dense Urban Trunk,False,12343.02,103,6,257500000.0,3000000.0,260500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2411,Sampol Meycauayan via San Jose,Dense Urban Trunk,False,17604.18,147,8,367500000.0,4000000.0,371500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1183,Blumentritt - Retiro,High-Stop-Density Core,False,2619.36,22,2,55000000.0,1000000.0,56000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1008,A. Luna - Libertad,High-Stop-Density Core,False,2297.04,20,1,50000000.0,500000.0,50500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2096,AURORA - LAWAN QMC,High-Stop-Density Core,False,5461.08,46,3,115000000.0,1500000.0,116500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2462,Angono-Cainta Junction via Taytay,High-Stop-Density Core,False,9749.16,82,5,205000000.0,2500000.0,207500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1962,DIVISORIA - STA CRUZ,High-Stop-Density Core,False,1866.6,16,1,40000000.0,500000.0,40500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1798,LIBERTAD - PRC,High-Stop-Density Core,False,3633.24,31,2,77500000.0,1000000.0,78500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2438,Tandang Sora Mindanao Ave,High-Stop-Density Core,False,4272.78,36,2,90000000.0,1000000.0,91000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1732,LAGRO-NOVALICHES,High-Stop-Density Core,False,5158.14,43,3,107500000.0,1500000.0,109000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2486,Binangonan-Cainta,Dense Urban Trunk,False,12968.28,109,6,272500000.0,3000000.0,275500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1009,Mayhaligue - Plaza dela Barca via J.A.,High-Stop-Density Core,False,1200.54,11,1,27500000.0,500000.0,28000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1010,Mayhaligue - Plaza dela Barca via J.A.,High-Stop-Density Core,False,1200.54,11,1,27500000.0,500000.0,28000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1182,Blumentritt - Retiro,High-Stop-Density Core,False,2473.5,21,2,52500000.0,1000000.0,53500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2574,Napindan-Pasig via Nascor,High-Stop-Density Core,False,3905.58,33,2,82500000.0,1000000.0,83500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2463,Angono-Cainta Junction via Taytay,High-Stop-Density Core,False,10221.42,86,5,215000000.0,2500000.0,217500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2487,Binangonan-Cainta,Dense Urban Trunk,False,13440.54,113,6,282500000.0,3000000.0,285500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
