route_id,portfolio_scenario_id,phase1_selected,simple_top_n_selected,portfolio_exclusion_reason
LTFRB_PUJ2155,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1625,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2232,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1520,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2259,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1853,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1268,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1261,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2490,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1806,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2293,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1065,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1117,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1361,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1885,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1884,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2200,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1048,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2600,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1448,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1453,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1653,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2199,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1838,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2140,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1471,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1244,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2346,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1562,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1854,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1907,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2206,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2482,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1691,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1490,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1283,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2066,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2483,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2065,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2202,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1563,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1331,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2036,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1330,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1964,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1280,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1965,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1999,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2603,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1282,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2021,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1170,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1189,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2488,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1860,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1564,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2178,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1059,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2604,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1181,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2145,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1565,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2555,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2121,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1180,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1281,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1442,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1443,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2038,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1654,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2272,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2553,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2554,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2146,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1464,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2598,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1521,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1300,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1307,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1887,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2345,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2177,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1218,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1219,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1711,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1831,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1040,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2501,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1830,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1991,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1193,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1597,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1596,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1369,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1624,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1813,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2466,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1990,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2037,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2225,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1238,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1878,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2514,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1368,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1656,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2515,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1812,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1873,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1239,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1301,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2149,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1819,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2556,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1886,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1959,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1031,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1859,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1308,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1309,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2513,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2270,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1893,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2385,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2399,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1820,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1192,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1514,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1088,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2150,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1879,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1929,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1583,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1986,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1987,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1112,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1955,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1872,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1892,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2127,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2616,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1347,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2122,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1761,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1486,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2001,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1188,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2184,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1263,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1081,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1699,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1852,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1191,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1698,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1487,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2082,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1621,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1683,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2615,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2000,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1574,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2307,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2403,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1748,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2404,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2166,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1682,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1651,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2400,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2593,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1655,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2220,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1367,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2577,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2388,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1956,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1749,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1255,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1760,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1807,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2035,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2525,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1298,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1001,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1002,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1190,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2075,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2187,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2496,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2503,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1750,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1851,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1875,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2229,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1783,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2251,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2269,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1327,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2594,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1716,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2068,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1362,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1363,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1547,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1710,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1060,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1515,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1717,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1958,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2308,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1536,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2512,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1030,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1029,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1763,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1932,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1933,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1708,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1709,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1827,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2182,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2524,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1491,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2070,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1414,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1928,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1014,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1130,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1131,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1087,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2284,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1843,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1868,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1869,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1366,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2159,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2067,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2160,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1389,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1111,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1125,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2575,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2154,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1098,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1572,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1267,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1979,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2210,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2219,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2429,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1338,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1992,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1582,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2029,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2030,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1266,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1874,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2188,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2576,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2168,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2165,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2252,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1573,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1771,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2302,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1787,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1145,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1900,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2181,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1620,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1718,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1782,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1918,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1993,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1870,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1537,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2578,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ1745,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2420,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
LTFRB_PUJ2108,prt-fd6de9d793,False,False,"not selected after evidence, equity and city-coverage constraints"
