route_id,historic_daily_vehicle_km_proxy,ml_service_intensity_prediction,ml_model_version,ml_model_meaningful_vs_baseline,daily_vkt,service_intensity_source,service_intensity_claim_status,ml_service_intensity_used,electrified_vkt_low,diesel_liters_avoided_low,electricity_kwh_day_low,baseline_co2e_kg_day_low,grid_co2e_kg_day_low,net_co2e_avoided_kg_day_low,net_co2e_avoided_t_year_low,electrified_vkt_base,diesel_liters_avoided_base,electricity_kwh_day_base,baseline_co2e_kg_day_base,grid_co2e_kg_day_base,net_co2e_avoided_kg_day_base,net_co2e_avoided_t_year_base,electrified_vkt_high,diesel_liters_avoided_high,electricity_kwh_day_high,baseline_co2e_kg_day_high,grid_co2e_kg_day_high,net_co2e_avoided_kg_day_high,net_co2e_avoided_t_year_high,climate_impact_score,climate_assumption_set,impact_is_scenario_not_measurement,climate_claim_status,climate_source_ids,grid_kgco2e_per_kwh_current,grid_kgco2e_per_kwh_low,grid_kgco2e_per_kwh_base,grid_kgco2e_per_kwh_high,operating_days_per_year,electrification_share_low,electrification_share_base,electrification_share_high
LTFRB_PUJ1048,14113.74,14024.839,service-v1-266e0b1d,True,14113.74,historic_gtfs_service_activity_proxy,DERIVED,False,4234.122,705.687,4939.809,1891.241,3547.277,-1656.036,-496.811,7056.87,1411.374,5880.725,3782.482,3234.399,548.084,164.425,9879.618,2469.904,6037.544,6619.344,2113.141,4506.204,1351.861,43.18,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1049,17960.16,17857.647,service-v1-266e0b1d,True,17960.16,historic_gtfs_service_activity_proxy,DERIVED,False,5388.048,898.008,6286.056,2406.661,4514.017,-2107.355,-632.207,8980.08,1796.016,7483.4,4813.323,4115.87,697.453,209.236,12572.112,3143.028,7682.957,8423.315,2689.035,5734.28,1720.284,55.29,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1050,17630.7,17698.801,service-v1-266e0b1d,True,17630.7,historic_gtfs_service_activity_proxy,DERIVED,False,5289.21,881.535,6170.745,2362.514,4431.212,-2068.698,-620.609,8815.35,1763.07,7346.125,4725.028,4040.369,684.659,205.398,12341.49,3085.372,7542.022,8268.798,2639.708,5629.091,1688.727,54.25,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1051,13580.28,13456.485,service-v1-266e0b1d,True,13580.28,historic_gtfs_service_activity_proxy,DERIVED,False,4074.084,679.014,4753.098,1819.758,3413.2,-1593.442,-478.033,6790.14,1358.028,5658.45,3639.515,3112.148,527.368,158.21,9506.196,2376.549,5809.342,6369.151,2033.27,4335.882,1300.764,41.5,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1053,17569.5,17553.479,service-v1-266e0b1d,True,17569.5,historic_gtfs_service_activity_proxy,DERIVED,False,5270.85,878.475,6149.325,2354.313,4415.83,-2061.517,-618.455,8784.75,1756.95,7320.625,4708.626,4026.344,682.282,204.685,12298.65,3074.662,7515.842,8240.095,2630.545,5609.551,1682.865,54.06,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1054,18097.86,17918.663,service-v1-266e0b1d,True,18097.86,historic_gtfs_service_activity_proxy,DERIVED,False,5429.358,904.893,6334.251,2425.113,4548.626,-2123.512,-637.054,9048.93,1809.786,7540.775,4850.226,4147.426,702.8,210.84,12668.502,3167.126,7741.862,8487.896,2709.652,5778.245,1733.473,55.72,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1055,13533.36,13390.207,service-v1-266e0b1d,True,13533.36,historic_gtfs_service_activity_proxy,DERIVED,False,4060.008,676.668,4736.676,1813.47,3401.407,-1587.937,-476.381,6766.68,1353.336,5638.9,3626.94,3101.395,525.545,157.664,9473.352,2368.338,5789.271,6347.146,2026.245,4320.901,1296.27,41.35,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1056,12785.7,12740.448,service-v1-266e0b1d,True,12785.7,historic_gtfs_service_activity_proxy,DERIVED,False,3835.71,639.285,4474.995,1713.284,3213.494,-1500.21,-450.063,6392.85,1278.57,5327.375,3426.568,2930.056,496.511,148.953,8949.99,2237.498,5469.438,5996.493,1914.303,4082.19,1224.657,38.99,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1057,4357.4400000000005,4359.67,service-v1-266e0b1d,True,4357.4400000000005,historic_gtfs_service_activity_proxy,DERIVED,False,1307.232,217.872,1525.104,583.897,1095.177,-511.28,-153.384,2178.72,435.744,1815.6,1167.794,998.58,169.214,50.764,3050.208,762.552,1864.016,2043.639,652.406,1391.234,417.37,12.46,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1058,4357.4400000000005,4359.67,service-v1-266e0b1d,True,4357.4400000000005,historic_gtfs_service_activity_proxy,DERIVED,False,1307.232,217.872,1525.104,583.897,1095.177,-511.28,-153.384,2178.72,435.744,1815.6,1167.794,998.58,169.214,50.764,3050.208,762.552,1864.016,2043.639,652.406,1391.234,417.37,12.46,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1059,8194.68,8225.921,service-v1-266e0b1d,True,8194.68,historic_gtfs_service_activity_proxy,DERIVED,False,2458.404,409.734,2868.138,1098.087,2059.61,-961.523,-288.457,4097.34,819.468,3414.45,2196.174,1877.948,318.227,95.468,5736.276,1434.069,3505.502,3843.305,1226.926,2616.379,784.914,24.54,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1060,7449.059999999999,7333.822,service-v1-266e0b1d,True,7449.059999999999,historic_gtfs_service_activity_proxy,DERIVED,False,2234.718,372.453,2607.171,998.174,1872.209,-874.035,-262.211,3724.53,744.906,3103.775,1996.348,1707.076,289.272,86.782,5214.342,1303.585,3186.542,3493.609,1115.29,2378.319,713.496,22.19,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1061,2206.26,2272.822,service-v1-266e0b1d,True,2206.26,historic_gtfs_service_activity_proxy,DERIVED,False,661.878,110.313,772.191,295.639,554.51,-258.872,-77.661,1103.13,220.626,919.275,591.278,505.601,85.676,25.703,1544.382,386.096,943.789,1034.736,330.326,704.41,211.323,5.69,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1062,3410.88,3454.068,service-v1-266e0b1d,True,3410.88,historic_gtfs_service_activity_proxy,DERIVED,False,1023.264,170.544,1193.808,457.058,857.274,-400.216,-120.065,1705.44,341.088,1421.2,914.116,781.66,132.456,39.737,2387.616,596.904,1459.099,1599.703,510.685,1089.018,326.705,9.48,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1063,2643.84,2734.719,service-v1-266e0b1d,True,2643.84,historic_gtfs_service_activity_proxy,DERIVED,False,793.152,132.192,925.344,354.275,664.49,-310.215,-93.064,1321.92,264.384,1101.6,708.549,605.88,102.669,30.801,1850.688,462.672,1130.976,1239.961,395.842,844.119,253.236,7.06,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1064,2642.82,2734.719,service-v1-266e0b1d,True,2642.82,historic_gtfs_service_activity_proxy,DERIVED,False,792.846,132.141,924.987,354.138,664.233,-310.095,-93.029,1321.41,264.282,1101.175,708.276,605.646,102.63,30.789,1849.974,462.494,1130.54,1239.483,395.689,843.794,253.138,7.06,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1065,11850.36,11790.895,service-v1-266e0b1d,True,11850.36,historic_gtfs_service_activity_proxy,DERIVED,False,3555.108,592.518,4147.626,1587.948,2978.41,-1390.462,-417.139,5925.18,1185.036,4937.65,3175.896,2715.708,460.189,138.057,8295.252,2073.813,5069.321,5557.819,1774.262,3783.557,1135.067,36.05,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1066,12048.24,11996.356,service-v1-266e0b1d,True,12048.24,historic_gtfs_service_activity_proxy,DERIVED,False,3614.472,602.412,4216.884,1614.464,3028.144,-1413.68,-424.104,6024.12,1204.824,5020.1,3228.928,2761.055,467.873,140.362,8433.768,2108.442,5153.969,5650.625,1803.889,3846.735,1154.021,36.67,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1067,3366.0,3516.328,service-v1-266e0b1d,True,3366.0,historic_gtfs_service_activity_proxy,DERIVED,False,1009.8,168.3,1178.1,451.044,845.994,-394.95,-118.485,1683.0,336.6,1402.5,902.088,771.375,130.713,39.214,2356.2,589.05,1439.9,1578.654,503.965,1074.689,322.407,9.34,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1068,3598.56,3610.759,service-v1-266e0b1d,True,3598.56,historic_gtfs_service_activity_proxy,DERIVED,False,1079.568,179.928,1259.496,482.207,904.444,-422.237,-126.671,1799.28,359.856,1499.4,964.414,824.67,139.744,41.923,2518.992,629.748,1539.384,1687.725,538.784,1148.94,344.682,10.07,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1069,2619.36,2684.435,service-v1-266e0b1d,True,2619.36,historic_gtfs_service_activity_proxy,DERIVED,False,785.808,130.968,916.776,350.994,658.337,-307.343,-92.203,1309.68,261.936,1091.4,701.988,600.27,101.718,30.516,1833.552,458.388,1120.504,1228.48,392.176,836.303,250.891,6.99,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1070,5858.88,5847.809,service-v1-266e0b1d,True,5858.88,historic_gtfs_service_activity_proxy,DERIVED,False,1757.664,292.944,2050.608,785.09,1472.542,-687.452,-206.236,2929.44,585.888,2441.2,1570.18,1342.66,227.52,68.256,4101.216,1025.304,2506.299,2747.815,877.205,1870.61,561.183,17.19,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1071,11651.46,11687.257,service-v1-266e0b1d,True,11651.46,historic_gtfs_service_activity_proxy,DERIVED,False,3495.438,582.573,4078.011,1561.296,2928.42,-1367.124,-410.137,5825.73,1165.146,4854.775,3122.591,2670.126,452.465,135.74,8156.022,2039.005,4984.236,5464.535,1744.482,3720.052,1116.016,35.42,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1072,12059.46,12053.778,service-v1-266e0b1d,True,12059.46,historic_gtfs_service_activity_proxy,DERIVED,False,3617.838,602.973,4220.811,1615.968,3030.964,-1414.997,-424.499,6029.73,1205.946,5024.775,3231.935,2763.626,468.309,140.493,8441.622,2110.406,5158.769,5655.887,1805.569,3850.318,1155.095,36.71,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1073,11631.06,11557.68,service-v1-266e0b1d,True,11631.06,historic_gtfs_service_activity_proxy,DERIVED,False,3489.318,581.553,4070.871,1558.562,2923.292,-1364.73,-409.419,5815.53,1163.106,4846.275,3117.124,2665.451,451.673,135.502,8141.742,2035.435,4975.509,5454.967,1741.428,3713.539,1114.062,35.36,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1074,11210.82,11269.178,service-v1-266e0b1d,True,11210.82,historic_gtfs_service_activity_proxy,DERIVED,False,3363.246,560.541,3923.787,1502.25,2817.671,-1315.422,-394.626,5605.41,1121.082,4671.175,3004.5,2569.146,435.354,130.606,7847.574,1961.894,4795.74,5257.875,1678.509,3579.366,1073.81,34.04,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1075,11772.84,11806.069,service-v1-266e0b1d,True,11772.84,historic_gtfs_service_activity_proxy,DERIVED,False,3531.852,588.642,4120.494,1577.561,2958.927,-1381.366,-414.41,5886.42,1177.284,4905.35,3155.121,2697.943,457.179,137.154,8240.988,2060.247,5036.159,5521.462,1762.656,3758.806,1127.642,35.81,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1076,11891.16,11897.148,service-v1-266e0b1d,True,11891.16,historic_gtfs_service_activity_proxy,DERIVED,False,3567.348,594.558,4161.906,1593.415,2988.665,-1395.249,-418.575,5945.58,1189.116,4954.65,3186.831,2725.058,461.773,138.532,8323.812,2080.953,5086.774,5576.954,1780.371,3796.583,1138.975,36.18,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1077,10659.0,10800.481,service-v1-266e0b1d,True,10659.0,historic_gtfs_service_activity_proxy,DERIVED,False,3197.7,532.95,3730.65,1428.306,2678.98,-1250.674,-375.202,5329.5,1065.9,4441.25,2856.612,2442.688,413.925,124.177,7461.3,1865.325,4559.683,4999.071,1595.889,3403.182,1020.955,32.3,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1078,11288.34,11207.105,service-v1-266e0b1d,True,11288.34,historic_gtfs_service_activity_proxy,DERIVED,False,3386.502,564.417,3950.919,1512.638,2837.155,-1324.517,-397.355,5644.17,1128.834,4703.475,3025.275,2586.911,438.364,131.509,7901.838,1975.46,4828.901,5294.231,1690.115,3604.116,1081.235,34.28,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1079,12168.6,12159.055,service-v1-266e0b1d,True,12168.6,historic_gtfs_service_activity_proxy,DERIVED,False,3650.58,608.43,4259.01,1630.592,3058.395,-1427.803,-428.341,6084.3,1216.86,5070.25,3261.185,2788.638,472.547,141.764,8518.02,2129.505,5205.457,5707.073,1821.91,3885.164,1165.549,37.05,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1080,12224.7,12322.057,service-v1-266e0b1d,True,12224.7,historic_gtfs_service_activity_proxy,DERIVED,False,3667.41,611.235,4278.645,1638.11,3072.495,-1434.385,-430.316,6112.35,1222.47,5093.625,3276.22,2801.494,474.726,142.418,8557.29,2139.322,5229.455,5733.384,1830.309,3903.075,1170.923,37.23,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1081,9042.3,8801.714,service-v1-266e0b1d,True,9042.3,historic_gtfs_service_activity_proxy,DERIVED,False,2712.69,452.115,3164.805,1211.668,2272.646,-1060.978,-318.293,4521.15,904.23,3767.625,2423.336,2072.194,351.143,105.343,6329.61,1582.402,3868.095,4240.839,1353.833,2887.005,866.102,27.21,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1083,14540.1,14371.952,service-v1-266e0b1d,True,14540.1,historic_gtfs_service_activity_proxy,DERIVED,False,4362.03,727.005,5089.035,1948.373,3654.436,-1706.063,-511.819,7270.05,1454.01,6058.375,3896.747,3332.106,564.641,169.392,10178.07,2544.518,6219.932,6819.307,2176.976,4642.331,1392.699,44.52,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1084,14739.0,14635.51,service-v1-266e0b1d,True,14739.0,historic_gtfs_service_activity_proxy,DERIVED,False,4421.7,736.95,5158.65,1975.026,3704.427,-1729.401,-518.82,7369.5,1473.9,6141.25,3950.052,3377.688,572.365,171.709,10317.3,2579.325,6305.017,6912.591,2206.756,4705.835,1411.751,45.14,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1085,9661.44,9649.317,service-v1-266e0b1d,True,9661.44,historic_gtfs_service_activity_proxy,DERIVED,False,2898.432,483.072,3381.504,1294.633,2428.258,-1133.625,-340.088,4830.72,966.144,4025.6,2589.266,2214.08,375.186,112.556,6763.008,1690.752,4132.949,4531.215,1446.532,3084.683,925.405,29.16,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1086,9834.84,9750.922,service-v1-266e0b1d,True,9834.84,historic_gtfs_service_activity_proxy,DERIVED,False,2950.452,491.742,3442.194,1317.869,2471.84,-1153.971,-346.191,4917.42,983.484,4097.85,2635.737,2253.818,381.92,114.576,6884.388,1721.097,4207.126,4612.54,1472.494,3140.046,942.014,29.7,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1087,9543.12,9622.009,service-v1-266e0b1d,True,9543.12,historic_gtfs_service_activity_proxy,DERIVED,False,2862.936,477.156,3340.092,1278.778,2398.52,-1119.742,-335.923,4771.56,954.312,3976.3,2557.556,2186.965,370.591,111.177,6680.184,1670.046,4082.335,4475.723,1428.817,3046.906,914.072,28.79,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1088,11013.96,10702.079,service-v1-266e0b1d,True,11013.96,historic_gtfs_service_activity_proxy,DERIVED,False,3304.188,550.698,3854.886,1475.871,2768.194,-1292.323,-387.697,5506.98,1101.396,4589.15,2951.741,2524.032,427.709,128.313,7709.772,1927.443,4711.527,5165.547,1649.035,3516.513,1054.954,33.42,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1089,12183.9,12137.481,service-v1-266e0b1d,True,12183.9,historic_gtfs_service_activity_proxy,DERIVED,False,3655.17,609.195,4264.365,1632.643,3062.241,-1429.598,-428.879,6091.95,1218.39,5076.625,3265.285,2792.144,473.141,141.942,8528.73,2132.182,5212.002,5714.249,1824.201,3890.049,1167.015,37.1,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1090,12280.8,12312.965,service-v1-266e0b1d,True,12280.8,historic_gtfs_service_activity_proxy,DERIVED,False,3684.24,614.04,4298.28,1645.627,3086.595,-1440.968,-432.29,6140.4,1228.08,5117.0,3291.254,2814.35,476.904,143.071,8596.56,2149.14,5253.453,5759.695,1838.709,3920.987,1176.296,37.41,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1091,11672.88,11665.945,service-v1-266e0b1d,True,11672.88,historic_gtfs_service_activity_proxy,DERIVED,False,3501.864,583.644,4085.508,1564.166,2933.803,-1369.637,-410.891,5836.44,1167.288,4863.7,3128.332,2675.035,453.297,135.989,8171.016,2042.754,4993.399,5474.581,1747.69,3726.891,1118.067,35.49,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1094,11849.34,11823.673,service-v1-266e0b1d,True,11849.34,historic_gtfs_service_activity_proxy,DERIVED,False,3554.802,592.467,4147.269,1587.812,2978.154,-1390.342,-417.103,5924.67,1184.934,4937.225,3175.623,2715.474,460.149,138.045,8294.538,2073.634,5068.884,5557.34,1774.11,3783.231,1134.969,36.05,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1095,13980.12,14014.242,service-v1-266e0b1d,True,13980.12,historic_gtfs_service_activity_proxy,DERIVED,False,4194.036,699.006,4893.042,1873.336,3513.693,-1640.357,-492.107,6990.06,1398.012,5825.05,3746.672,3203.778,542.895,162.868,9786.084,2446.521,5980.385,6556.676,2093.135,4463.542,1339.062,42.76,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1096,13980.12,14014.242,service-v1-266e0b1d,True,13980.12,historic_gtfs_service_activity_proxy,DERIVED,False,4194.036,699.006,4893.042,1873.336,3513.693,-1640.357,-492.107,6990.06,1398.012,5825.05,3746.672,3203.778,542.895,162.868,9786.084,2446.521,5980.385,6556.676,2093.135,4463.542,1339.062,42.76,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1097,13651.68,13593.869,service-v1-266e0b1d,True,13651.68,historic_gtfs_service_activity_proxy,DERIVED,False,4095.504,682.584,4778.088,1829.325,3431.145,-1601.82,-480.546,6825.84,1365.168,5688.2,3658.65,3128.51,530.14,159.042,9556.176,2389.044,5839.885,6402.638,2043.96,4358.678,1307.603,41.72,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1098,13958.7,13883.347,service-v1-266e0b1d,True,13958.7,historic_gtfs_service_activity_proxy,DERIVED,False,4187.61,697.935,4885.545,1870.466,3508.31,-1637.844,-491.353,6979.35,1395.87,5816.125,3740.932,3198.869,542.063,162.619,9771.09,2442.772,5971.222,6546.63,2089.928,4456.703,1337.011,42.69,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1099,8753.640000000001,8652.534,service-v1-266e0b1d,True,8753.640000000001,historic_gtfs_service_activity_proxy,DERIVED,False,2626.092,437.682,3063.774,1172.988,2200.096,-1027.108,-308.133,4376.82,875.364,3647.35,2345.976,2006.043,339.933,101.98,6127.548,1531.887,3744.613,4105.457,1310.614,2794.843,838.453,26.3,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1100,8876.039999999999,8849.012,service-v1-266e0b1d,True,8876.039999999999,historic_gtfs_service_activity_proxy,DERIVED,False,2662.812,443.802,3106.614,1189.389,2230.86,-1041.47,-312.441,4438.02,887.604,3698.35,2378.779,2034.092,344.686,103.406,6213.228,1553.307,3796.973,4162.863,1328.94,2833.922,850.177,26.69,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1101,18771.06,19081.507,service-v1-266e0b1d,True,18771.06,historic_gtfs_service_activity_proxy,DERIVED,False,5631.318,938.553,6569.871,2515.322,4717.824,-2202.502,-660.751,9385.53,1877.106,7821.275,5030.644,4301.701,728.943,218.683,13139.742,3284.936,8029.842,8803.627,2810.445,5993.182,1797.955,57.84,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ1102,18837.36,18869.901,service-v1-266e0b1d,True,18837.36,historic_gtfs_service_activity_proxy,DERIVED,False,5651.208,941.868,6593.076,2524.206,4734.488,-2210.282,-663.084,9418.68,1883.736,7848.9,5048.412,4316.895,731.517,219.455,13186.152,3296.538,8058.204,8834.722,2820.371,6014.35,1804.305,58.05,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
