route_id,route_short_name,route_long_name,route_desc,representative_trip_id,length_km,geometry_source,stop_count,avg_headway_min,daily_service_window_hrs,trips_per_day_estimate,weekday_frequency_rows,frequency_source,daily_vehicle_km_proxy,corridor_population_proxy,equity_overlap_pct,endpoint_distance_km,geometry_detour_ratio,duplicate_stop_fraction,max_consecutive_stop_gap_km,geometry_valid,self_intersection_flag,geometry_reliability_score,geometry_reliability_grade,geometry_reliability_reasons,geometry_validation_required,geometry_claim_status,hub_connectivity_count,validation_status,active_status,validation_date,validator,source_type,source_reference,notes,observed_headway_min,observed_service_window_hrs,geometry_verified,operator_name_if_verified,evidence_quality,normalized_corridor_id,stops_per_km,mean_stop_spacing_m,geometry_source_is_shape,historic_daily_vehicle_km_proxy,service_input_claim_status,feature_source_ids
LTFRB_PUJ2159,,Angono-Rosario via Manggahan Floodway,"Ortigas Ave, Pasig City, Manila - Manila East Rd, Angono, Manila",724613,12.209,stop_sequence_approx,46,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,12453.18,400858.0,62.657,10.388,1.175,0.0,0.737,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,angono__rosario,3.767712343353264,271.31111111111113,0,12453.18,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2160,,Angono-Rosario via Manggahan Floodway,"Manila East Rd, Angono, Manila - Ortigas Ave, Pasig City, Manila",725515,12.197,stop_sequence_approx,46,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,12440.94,400858.0,62.657,10.388,1.174,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,angono__rosario,3.771419201442978,271.0444444444444,0,12440.94,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2161,,Rivera Raon via Severino Reyes,"A F. Torres, Manila - Jose Abad Santos Avenue / Tayuman Road, Quezon City",726210,2.148,stop_sequence_approx,14,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2190.96,202203.5,96.141,1.745,1.231,0.0,0.256,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,rivera-raon,6.517690875232774,165.23076923076923,0,2190.96,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2163,,Baclaran Dapitan via L Guinto,"Taft Avenue Extension / Narra Street Intersection, Lungsod ng Pasay, Manila - Dr.Alejos, Nicanor Roxas Intersection, Manila",725105,13.333,stop_sequence_approx,30,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,13599.66,721809.3,89.039,9.638,1.383,0.0,1.314,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,baclaran-dapitan,2.250056251406285,459.7586206896552,0,13599.66,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2164,,Baclaran Dapitan via L Guinto,"Iba / Dapitan Intersrction, Manila - Cuneta Avenue, Lungsod ng Pasay, Manila",725859,11.848,stop_sequence_approx,25,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,12084.96,627993.0,90.728,9.328,1.27,0.0,1.597,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,baclaran-dapitan,2.1100607697501688,493.6666666666667,0,12084.96,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2165,,Baclaran Escolta via Jones,"Cuneta Avenue, Lungsod ng Pasay, Manila - Quintin Paredes, Manila",725979,7.589,stop_sequence_approx,20,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7740.780000000001,333527.4,82.134,7.172,1.058,0.0,0.943,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,baclaran-escolta,2.6353933324548686,399.42105263157896,0,7740.780000000001,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2166,,Baclaran Escolta via Jones,"Juan Luna / Veronica Intersection, Manila - Epifanio de los Santos Avenue, Lungsod ng Pasay",725456,8.51,stop_sequence_approx,23,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,8680.199999999999,335451.5,81.663,7.349,1.158,0.0,0.953,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,baclaran-escolta,2.7027027027027026,386.8181818181818,0,8680.199999999999,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2167,,Baclaran Zapote via Redemptorist,"Quirino Ave, Bacoor City, Manila - F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila",725883,9.747,stop_sequence_approx,29,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,9941.94,433185.6,72.132,8.822,1.105,0.0,0.551,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,baclaran-zapote,2.975274443418488,348.10714285714283,0,9941.94,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2168,,Baclaran Zapote via Redemptorist,"F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila - Talaba IV Barangay Hall, Emilio Aguinaldo Hwy, Bacoor City, Manila",724911,9.403,stop_sequence_approx,33,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,9591.06,445534.6,75.102,8.81,1.067,0.0,0.797,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,baclaran-zapote,3.509518238859938,293.84375,0,9591.06,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2169,,Balintawak Blumentritt via Bonifacio,"Dimasalang / Aurora Boulevard Intersection, Quezon City - Susano / General Luis Intersection, Caloocan City",724973,13.942,stop_sequence_approx,58,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,14220.84,781737.2,96.357,12.155,1.147,0.0,0.66,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,balintawak-blumentritt,4.1600918089226795,244.59649122807016,0,14220.84,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2170,,Balintawak Blumentritt via Bonifacio,"Susano / General Luis Intersection, Caloocan City - Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City",725705,12.74,stop_sequence_approx,45,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,12994.8,718588.7,96.037,12.117,1.051,0.0,1.638,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,balintawak-blumentritt,3.532182103610675,289.54545454545456,0,12994.8,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2171,,Balintawak De la Costa,"Andreas Bonifacio, Quezon City - Bestlink Institute of Information Technology, 121.041724",724925,10.754,stop_sequence_approx,46,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,10969.08,587358.3,95.151,9.113,1.18,0.0,0.66,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,balintawak-de-la-costa,4.277478147665985,238.9777777777778,0,10969.08,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2172,,Balintawak De la Costa,"Bestlink Institute of Information Technology, 121.041724 - Quirino Highway / S Gonzales Drive Intersection, Quezon City",726276,8.867,stop_sequence_approx,43,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,9044.34,455878.3,93.753,8.243,1.076,0.0,0.342,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,balintawak-de-la-costa,4.849441750310138,211.11904761904762,0,9044.34,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2173,,Balintawak Monumento via Balong Bato,"Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City - Epifanio de los Santos Avenue, Caloocan City",725814,1.293,stop_sequence_approx,4,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,1318.86,181682.1,100.0,1.293,1.0,0.0,0.862,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,balintawak-monumento,3.0935808197989174,431.0,0,1318.86,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2174,,Balintawak Monumento via Balong Bato,"Andreas Bonifacio, Quezon City - Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City",724920,3.075,stop_sequence_approx,8,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3136.5,205270.0,100.0,1.51,2.037,0.0,1.057,True,True,36.0,D,ordered-stop planning approximation | few representative stops | self-intersection detected,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,balintawak-monumento,2.6016260162601625,439.2857142857143,0,3136.5,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2175,,Balintawak Sta Quiteria,"Andreas Bonifacio, Quezon City - Baesa Road / Roxas Intersection, Quirino Highway, Quezon City",725591,3.389,stop_sequence_approx,21,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3456.78,267733.0,95.998,2.837,1.194,0.0,0.391,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,balintawak-sta-quiteria,6.196518146946002,169.45,0,3456.78,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2176,,Balintawak Sta Quiteria,"Baesa Road / Roxas Intersection, Quirino Highway, Quezon City - North Luzon Expressway / Epifanio de los Santos Avenue Intersection, Caloocan City",725926,3.279,stop_sequence_approx,19,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3344.58,267733.0,95.998,2.765,1.186,0.0,0.631,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,balintawak-sta-quiteria,5.7944495272949075,182.16666666666666,0,3344.58,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2177,,Blumentrit Mabini via Quiapo,"Hospital, A.Mabini, Manila - Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City",726412,7.578,stop_sequence_approx,24,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7729.56,347495.2,88.218,6.894,1.099,0.0,1.036,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentrit-mabini,3.1670625494853524,329.4782608695652,0,7729.56,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2178,,Blumentrit Mabini via Quiapo,"Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City - Hospital, A.Mabini, Manila",725692,8.076,stop_sequence_approx,26,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,8237.52,332059.4,87.67,6.894,1.171,0.0,0.885,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentrit-mabini,3.2194155522535906,323.04,0,8237.52,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2179,,Blumentrit Rtda v Sta Cruz,"Rizal Avenue, Manila - Light Rail Transit Line / Bulacan Intersection, Quezon City",725517,3.116,stop_sequence_approx,12,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3178.32,299210.8,97.392,3.072,1.014,0.0,0.465,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentrit-rtda-v-sta-cruz,3.851091142490372,283.27272727272725,0,3178.32,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2180,,Blumentrit Rtda v Sta Cruz,"Light Rail Transit Line / Bulacan Intersection, Quezon City - Plaza Santa Cruz, Manila City",725935,3.163,stop_sequence_approx,12,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3226.26,299210.8,97.392,3.071,1.03,0.0,0.631,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentrit-rtda-v-sta-cruz,3.7938665823585205,287.54545454545456,0,3226.26,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2181,,Blumentrit Vito Cruz via L Guinto Sta C,"HP Village Square, Pablo Ocampo Sr., Manila - Light Rail Transportation 1, Manila",724746,7.173,stop_sequence_approx,25,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7316.46,354867.6,86.471,6.78,1.058,0.0,0.482,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentrit-vito-cruz,3.4852920674752546,298.875,0,7316.46,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2182,,Blumentrit Vito Cruz via L Guinto Sta C,"Light Rail Transportation 1, Manila - Hospital, A.Mabini, Manila",726117,7.306,stop_sequence_approx,23,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7452.12,322318.7,87.297,6.451,1.133,0.0,1.332,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentrit-vito-cruz,3.148097454147276,332.09090909090907,0,7452.12,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2183,,Blumentrit Vito Cruz via Quiapo Mabini,"HP Village Square, Pablo Ocampo Sr., Manila - Dimasalang / Aurora Boulevard Intersection, Quezon City",726298,9.317,stop_sequence_approx,24,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,9503.34,429216.8,86.386,7.049,1.322,0.0,1.299,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentrit-vito-cruz,2.5759364602339807,405.0869565217391,0,9503.34,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2184,,Blumentrit Vito Cruz via Quiapo Mabini,"Dimasalang Birdge / New Antipolo Intersection, Quezon City - Hospital, A.Mabini, Manila",725847,7.322,stop_sequence_approx,19,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7468.44,314324.7,86.974,6.385,1.147,0.0,0.947,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentrit-vito-cruz,2.594919420923245,406.77777777777777,0,7468.44,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2185,,Blumentritt Recto via F Huertas Oroquit,"LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila - T. Mapua / Laguna Intersection, Quezon City",726195,2.111,stop_sequence_approx,11,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2153.2200000000003,264793.7,100.0,2.017,1.047,0.0,0.351,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentritt-recto,5.210800568450971,211.1,0,2153.2200000000003,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2186,,Blumentritt Recto via F Huertas Oroquit,"T. Mapua / Laguna Intersection, Quezon City - Quezon Blvd / P.Paredes Intersection, Manila",725615,1.905,stop_sequence_approx,8,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,1943.1,264793.7,100.0,1.672,1.139,0.0,0.728,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentritt-recto,4.199475065616798,272.14285714285717,0,1943.1,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2187,,Blumentritt Vito Cruz L Guinto,"President Quirino Ave / Taft Ave Intersection, Manila - Light Rail Transportation / New Antipolo, Quezon City",726277,6.209,stop_sequence_approx,20,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,6333.179999999999,432051.7,92.583,5.861,1.059,0.0,0.778,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentritt-vito-cruz-l-guinto,3.2211306168465135,326.7894736842105,0,6333.179999999999,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2188,,Blumentritt Vito Cruz L Guinto,"Light Rail Transportation 1, Manila - Taft Avenue, Manila",725144,6.365,stop_sequence_approx,16,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,6492.3,405165.6,90.009,6.026,1.056,0.0,1.105,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,blumentritt-vito-cruz-l-guinto,2.5137470542026707,424.3333333333333,0,6492.3,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2189,,COMMONWEALTH MARKET STA LUCIA Q PLAZA,"Marcos Hwy / Gunting St Intersection, Antipolo City, Manila - Commonwealth Avenue, Quezon City",725813,10.976,stop_sequence_approx,34,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,11195.52,495854.2,89.216,8.487,1.293,0.0,1.785,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,commonwealth-market-sta-lucia-q-plaza,3.0976676384839648,332.6060606060606,0,11195.52,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2190,,COMMONWEALTH MARKET STA LUCIA Q PLAZA,"Batasan Road / Commonwealth Avenue Intersection, Quezon City - Marcos Hwy, Antipolo City, Manila",725454,10.422,stop_sequence_approx,37,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,10630.44,457396.0,86.214,7.49,1.391,0.0,0.874,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,commonwealth-market-sta-lucia-q-plaza,3.5501823066589906,289.5,0,10630.44,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2192,,Crame San Juan via N Domingo,"Santolan Rd, Quezon City, Manila - N.Domingo,  San Juan, Manila",725588,3.195,stop_sequence_approx,9,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3258.9,163548.2,69.674,2.931,1.09,0.0,0.663,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,crame-san-juan,2.8169014084507045,399.375,0,3258.9,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2193,,CUBAO (MERCURY) ROCES SUPER PALENGKE,"Eulogio Rodriguez Sr. Ave, Quezon City, Manila - Don Alejandro Roces Ave / Scout Reyes Intersection, Quezon City, Manila",724761,2.917,stop_sequence_approx,12,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2975.34,142150.8,87.988,2.558,1.14,0.0,0.902,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao-mercury-roces-super-palengke,4.1138155639355505,265.1818181818182,0,2975.34,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2194,,CUBAO (MERCURY) ROCES SUPER PALENGKE,"Don Alejandro Roces Ave / S AA Intersection, Quezon City, Manila - Monte de Piedad St / Sgt. J. Catolos, Quezon City, Manila",725672,3.507,stop_sequence_approx,16,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3577.1400000000003,179310.4,83.422,3.05,1.15,0.0,0.458,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao-mercury-roces-super-palengke,4.562303963501568,233.8,0,3577.1400000000003,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2195,,Cubao Crame via Murphy,"Santolan Rd, Quezon City, Manila - APAC Customer Services, Inc., P. Tuazon Blvd, Quezon City, Manila",725746,2.835,stop_sequence_approx,11,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2891.7,84152.9,60.81,0.943,3.005,0.0,0.579,True,False,37.0,D,ordered-stop planning approximation | few representative stops | high detour ratio,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao-crame,3.8800705467372136,283.5,0,2891.7,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2196,,Cubao Crame via Murphy,"APAC Customer Services, Inc., P. Tuazon Blvd, Quezon City, Manila - Santolan Rd, Quezon City, Manila",725650,2.481,stop_sequence_approx,9,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2530.62,84152.9,60.81,0.943,2.63,0.0,0.434,True,False,37.0,D,ordered-stop planning approximation | few representative stops | high detour ratio,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao-crame,3.6275695284159615,310.125,0,2530.62,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2197,,CUBAO DIVISORIA,"Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila - Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila",724995,8.724,stop_sequence_approx,11,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,8898.48,543099.7,94.194,8.256,1.057,0.0,1.966,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,2,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao-divisoria,1.2608895002292526,872.4,0,8898.48,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2198,,CUBAO DIVISORIA,"Aurora Blvd / N Domingo Intersection, Quezon City, Manila - Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila",726215,8.31,stop_sequence_approx,23,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,8476.2,562843.7,94.398,7.798,1.066,0.0,0.717,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao-divisoria,2.7677496991576414,377.72727272727275,0,8476.2,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2199,,CUBAO PADILLA via MARCOS HIWAY,"Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila - Marcos Hwy, Antipolo City, Manila",725509,15.984,stop_sequence_approx,58,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,16303.68,395342.9,56.327,14.76,1.083,0.0,2.029,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao-padilla,3.6286286286286287,280.42105263157896,0,16303.68,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2200,,CUBAO PADILLA via MARCOS HIWAY,"Marcos Hwy, Antipolo City, Manila - Aurora Blvd, Quezon City, Manila",725091,16.068,stop_sequence_approx,64,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,16389.36,395342.9,56.327,14.76,1.089,0.0,0.44,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao-padilla,3.9830719442369924,255.04761904761907,0,16389.36,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ2201,,CUBAO SILANGAN (SAN MATEO) via AURORA,"Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila - Barangay Silagan Road, Marikina City",725043,12.743,stop_sequence_approx,39,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,12997.86,395460.3,70.092,10.621,1.2,0.0,1.956,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao-silangan-san-mateo,3.0605038060111434,335.3421052631579,0,12997.86,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
